,0
311,{}
312,"{'cancer': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('inter', -0.011069980193663273), ('##le', -0.01331612956376176), ('##uki', 0.01002741245218549), ('##n', -0.017041108843782394), ('-', -0.0166653583506909), ('6', -0.01792252084553456), ('has', 0.005003838523452928), ('been', 0.017586885046565765), ('shown', 0.006533004020673626), ('to', 0.010781976265053032), ('be', 0.00819044972217591), ('associated', 0.005019857522865818), ('with', -0.010966024393124305), ('tumor', 0.0019902741041119046), ('progression', 0.006240561577031004), ('including', -0.004240440437530236), ('in', 0.013754536320525286), ('##hibition', 0.015631722607366484), ('of', -0.03499880198580225), ('cancer', 0.07071551609738125), ('cells', 0.9902591135922651), ('a', -0.03924938457429866), ('##pop', 0.05899553250749106), ('##tosis', 0.05981972883968702), ('and', 0.01037320144311365), ('stimulation', 0.02059065511964606), ('of', 0.020077952450960057), ('an', 0.018113107218814786), ('##gio', 0.008024374781650382), ('##genesis', 0.01925831589561709), ('.', -0.019335139159708997), ('[SEP]', 0.0)]}}"
313,"{'tumor': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('c', 0.021386513661481768), ('##d', 0.0331615510110322), ('##5', 0.026323127427299288), ('##6', 0.021650781802648025), ('+', 0.04045569723019157), ('put', 0.03431160216252113), ('##ative', 0.03679837401888503), ('natural', -0.023115870254902783), ('killer', 0.041012729550318115), ('cell', 0.16421588042843924), ('l', 0.019239502673354877), ('##ymph', 0.0510745639205048), ('##oma', 0.06450916129084051), ('##s', 0.030195654465685652), (':', 0.012091170903077268), ('production', 0.03862719530863605), ('of', 0.04156500555821122), ('c', 0.04106121847980685), ('##yt', 0.037739616754195314), ('##oly', 0.002179678856896841), ('##tic', 0.05200989290177485), ('effect', 0.03678898660090492), ('##ors', 0.08652936755865992), ('and', 0.019402005642045844), ('related', 0.030285952620666575), ('proteins', 0.0015766939855433656), ('media', 0.06239650384158761), ('##ting', 0.06021795652243245), ('tumor', 0.054825991871074856), ('cell', 0.9504309312795493), ('a', 0.08677344822086519), ('##pop', -0.03355663045982054), ('##tosis', 0.11854946684327429), ('?', -0.0010177891797645835), ('[SEP]', 0.0)]}}"
314,{}
315,{}
316,"{'p': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('alter', -0.03561404892609728), ('##ation', -0.015754069198758165), ('of', -0.0024035805240157516), ('home', -0.042288282326821476), ('##ob', -0.023720564472851362), ('##ox', -0.00844729328669207), ('gene', -0.054381108737077556), ('expression', -0.015284696443421281), ('by', -0.029905035228041554), ('n', 0.016569543260014682), ('-', -0.03127278789541071), ('r', 0.021715767302004307), ('##as', -0.05816202460465147), ('transformation', 0.013488840616417717), ('of', -0.08593132156590143), ('p', -0.06800937141216745), ('##a', 0.026750102514879737), ('-', -0.18679137010293592), ('1', -0.06880420287577386), ('human', 0.9214918306232674), ('te', -0.10049761410223626), ('##rato', -0.0013591847116653617), ('##car', 0.02893970381204891), ('##cin', 0.04244396740553058), ('##oma', 0.1264921119216065), ('cells', 0.23720482219558667), ('.', 0.013303074668948547), ('[SEP]', 0.0)]}, 'te': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('alter', -0.019400396553421254), ('##ation', -0.00035954244926903785), ('of', -0.004747468341339206), ('home', -0.016083594007797877), ('##ob', 0.02967754204715273), ('##ox', 0.0064614466979100536), ('gene', -0.02070712057057947), ('expression', 0.0007180246940870715), ('by', 0.044550146499288186), ('n', 0.006445594326805238), ('-', -0.013868438478213065), ('r', -0.0046217731299321285), ('##as', -0.03550919134795349), ('transformation', 0.08585943700511207), ('of', 0.16426631008131495), ('p', 0.02901496602933147), ('##a', -0.036956757323925435), ('-', -0.09416794932655105), ('1', -0.05011542840995712), ('human', -0.07960713999707292), ('te', -0.07722577921934427), ('##rato', 0.03972919588439623), ('##car', -0.0031061149887944553), ('##cin', 0.04334061975193652), ('##oma', 0.22278426167022525), ('cells', 0.9385054229904235), ('.', -0.018832860350133318), ('[SEP]', 0.0)]}}"
317,"{'137': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.006106265974050976), ('this', 0.008930259476666435), ('study', 0.013216337507527168), (',', 0.007743765826385443), ('we', 0.017101761506297285), ('examined', 0.012337560938162653), ('whether', 0.01937395594223716), ('all', 0.0186196824815774), ('-', 0.01251823458105379), ('trans', 0.030211995965129024), ('-', 0.013853449400349988), ('re', 0.013049160687562912), ('##tino', 0.008772111238357113), ('##ic', 0.014763814795676334), ('acid', 0.018048922601501233), ('(', 0.004657547100758394), ('all', 0.027095980243794757), ('-', 0.042351174726052744), ('trans', 0.04922071566962541), ('-', 0.025082124336837076), ('r', 0.02155669497585179), ('##a', 0.011542848457283147), (')', 0.02055318646937325), ('and', 0.014614066165992545), ('other', 0.009227392323041688), ('re', 0.009953494546788367), ('##tino', 0.006480458564103603), ('##ids', 0.011750258747173553), (',', 0.013223148943236292), ('which', 0.010040922031211909), ('exhibit', 0.03145046295227906), ('anti', 0.026396029187218575), ('##tum', 0.031282337480340074), ('##or', 0.026823690325543673), ('activity', 0.03734618807297821), ('in', 0.034722111795190254), ('v', 0.017666216453410603), ('##it', 0.020164746010920106), ('##ro', 0.02690246413182065), ('and', 0.014024720051295434), ('in', 0.029101394367797056), ('v', 0.009621333686720308), ('##ivo', 0.019935013219347042), (',', 0.013183705493057066), ('affect', 0.015839502648625523), ('the', 0.0187111270304009), ('co', 0.02603903586915128), ('##lla', 0.01146632291212712), ('##gen', 0.007080664868684625), ('##oly', 0.022079910397126663), ('##tic', 0.014899964531147917), ('activity', 0.021579569518415), ('of', 0.040852111622222534), ('meta', 0.07326349138735708), ('##static', 0.10309268570600454), ('rat', 0.24749558653181608), ('137', -0.5167399568145573), ('##6', 0.2383239202910699), ('##2', 0.39042575462273743), ('##n', 0.0720287407471205), ('##f', 0.18142365074723715), ('ma', 0.041547003809401746), ('##mma', 0.036328752937279926), ('##ry', 0.04612473479416083), ('ad', 0.058196271232364295), ('##eno', 0.01575066438837661), ('##car', 0.006747055634882958), ('##cin', 0.03369241913271162), ('##oma', 0.1292645699775786), ('cells', 0.596136496160546), ('.', -0.04283638745182791), ('[SEP]', 0.0)]}}"
318,{}
319,{}
320,"{'per': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('an', -0.037858104264491425), ('##g', -0.012924009597399486), ('-', -0.017208665979683176), ('2', -0.04481197365179649), ('-', 0.06416758866492223), ('def', 0.05522724620221862), ('##icient', 0.0619535012013015), ('tumor', 0.07300304236762908), ('vessels', -0.047790016907510745), ('had', 0.06944061846893261), ('higher', 0.09101876232993221), ('per', 0.0036167788788094963), ('##ic', 0.116925893390862), ('##yte', 0.969888459773412), ('coverage', -0.018885551822834506), ('in', -0.07310139027000828), ('##dices', -0.06146190221445374), ('.', 0.02288145522476723), ('[SEP]', 0.0)]}}"
321,{}
322,{}
323,"{'lung': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('methods', 0.006276765580196373), (':', 0.00039835563936471154), ('using', -0.0040596177802011925), ('flow', 0.017918872631435847), ('c', 0.04093322489863283), ('##yt', 0.03161818698084691), ('##ome', 0.025634266466553653), ('##try', 0.03588401052065258), ('we', 0.031223180788304425), ('evaluated', 0.04179799504731821), ('18', -0.007459234630555203), ('human', 0.13926195411926268), ('lung', 0.12649713976366778), ('cancer', 0.21939019420993824), ('cell', 0.7997870355571635), ('lines', 0.5127621355976592), ('for', 0.026536271894663666), ('the', -0.01691935259811053), ('expression', -0.015028357830229704), ('of', 0.03574448044671939), ('different', 0.01752327382083399), ('surface', 0.01338110711374827), ('markers', 0.02056899144023585), ('on', 0.019648498803825794), ('lung', -0.0011426741164744768), ('cancer', -0.003289199578796566), ('##s', 0.008118323611779056), ('suggested', -0.00795259032711239), ('to', 0.0073391100062473145), ('be', 0.005628868707154312), ('possible', 0.006268390407958234), ('pro', 0.002968607866673455), ('##gno', -0.005787351652196934), ('##stic', 0.0030148752046331314), ('parameters', 0.009405285294147763), (',', 0.005401889634377306), ('including', 0.0053441243383710955), ('e', 0.002908497107066455), ('##pid', 0.007317097098381267), ('##er', -0.0038498098423241727), ('##mal', -0.0016992181221363591), ('growth', 0.007699950953906984), ('factor', 0.007132395555168583), ('receptor', 0.0018638624374982414), ('(', -0.004077218993947871), ('e', 0.004900346792232932), ('##g', 0.0033985227880860077), ('##f', 0.0032821578546104358), ('##r', 0.011221641054117453), (')', -0.002280250838276438), (',', 0.0011212919576875596), ('inter', 0.004739849481859841), ('##cellular', -0.0011406124593410175), ('ad', 0.0019092649583700746), ('##hesion', 0.009521039676631917), ('molecule', 0.008358891780349126), ('1', -0.00458519896664015), ('(', -0.0027835496208092132), ('i', 0.016413290480022786), ('##cam', 0.0032480783264706515), ('-', 0.006941308390748968), ('1', 0.0032728248478624262), (')', -0.016180662236664953), (',', -0.004447438444359566), ('f', 0.010743395211601395), ('##as', 0.005761417295997093), ('and', 0.003618143733748519), ('c', 0.010497701830640324), ('##d', 0.0111643596716321), ('##40', -0.006715095904493126), ('.', -0.013895212889378583), ('[SEP]', 0.0)]}}"
324,{}
325,{}
326,{}
327,"{'he': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.01293698747979188), ('further', 0.019654023850737227), ('investigated', 0.013861627317105293), ('the', 0.019978197202452776), ('mechanism', 0.04964701258408606), ('of', 0.04666636880888341), ('anti', 0.03373595224909852), ('##can', -0.009469698733352837), ('##cer', 0.05901704053582712), ('activity', 0.05504199166720288), ('by', 0.04058742238553605), ('bet', 0.022814926854685502), ('##ulin', 0.026382307862252315), (',', 0.05027730282123346), ('using', 0.10598675375641049), ('he', 0.08303699196906654), ('##la', -0.05432037255952095), ('cells', 0.9761310343699947), ('as', 0.06905833080341443), ('an', 0.01632087592521354), ('experimental', -0.03693390508700618), ('model', -0.02407487160628033), ('.', -0.013799280282218423), ('[SEP]', 0.0)]}}"
328,{}
329,{}
330,"{'c': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('13', 0.00052476679101114), ('##c', 0.00727954149589929), ('and', 0.009261207181101343), ('1', -0.05102569372997949), ('##h', 0.029259544320874797), ('nuclear', 0.008731598733727433), ('magnetic', 0.004100155265326008), ('resonance', 0.009259634242369775), ('s', 0.016230477773913503), ('##pect', 0.004626542360491119), ('##ros', 0.0026650345865896386), ('##copy', 0.022777221050293037), ('(', 0.0004711305034235965), ('nm', -0.011936647956986823), ('##r', 0.014809868259504685), (')', 0.005785025704932336), ('was', -0.00921250670824043), ('used', -0.007609852312137266), ('to', 0.009626401438554625), ('investigate', 0.014571023088962971), ('the', 0.010873883991019332), ('metabolism', 0.00769339771175451), ('of', 0.008652536409007754), ('l', 0.02228037743205436), ('-', 0.005426529789621669), ('la', 0.01570280496709447), ('##ct', 0.022781143818662995), ('##ate', 0.008016305331277838), ('and', 0.011777882001598825), ('d', 0.012732401704527281), ('-', 0.006149264323810167), ('glucose', -0.0013403290031139548), ('in', 0.0942329719654001), ('c', 0.1516621158990559), ('##6', 0.19594895176821944), ('g', 0.03781407611572347), ('##lio', 0.09965983550448015), ('##ma', 0.035799487809866234), ('cells', 0.9537753589636169), ('.', 0.003425595156613187), ('[SEP]', 0.0)]}}"
331,{}
332,"{'pro': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('our', 0.00931719667057438), ('initial', 0.009607895364259066), ('investigations', 0.008725334189387052), ('show', 0.005285815159002268), ('that', 0.009334187910022194), ('the', 0.004129429395175923), ('naturally', 0.01350614851869348), ('occurring', 0.015009947067593383), ('organ', 0.01564066408653889), ('##ose', 0.010292125581830238), ('##len', 0.01468320471108873), ('##ium', 0.017134223955708794), ('compound', -0.005433567776083076), ('se', 0.002447250896581876), ('##len', -0.0011437570767840785), ('##ome', 0.012910721549821112), ('##thi', 0.008363891531968811), ('##oni', -0.000952267351079311), ('##ne', 0.010345605664590854), ('(', 0.007065781913919182), ('s', 0.013966984004349979), ('##m', -0.0006310264882238581), (')', 0.014582860928347298), ('and', 0.007711738638549732), ('the', 0.011777556987771455), ('synthetic', 0.005962388158404258), ('1', 0.013741095064480657), (',', 0.005028625785631604), ('4', 0.0060085785012381045), ('-', 0.018198572210245068), ('p', 0.008548737731249052), ('##hen', 0.009637570743819043), ('##yle', 0.013815255089359458), ('##ne', 0.011715350030577951), ('##bis', 0.013551367062262025), ('(', 0.03262144944391384), ('met', 0.018037707846410768), ('##hyl', 0.006116550376854473), ('##ene', 0.022816550062697696), (')', 0.018603960487782737), ('se', 0.019017540129092753), ('##len', 0.01797130360829085), ('##oc', 0.00021826271194759855), ('##yana', 0.00632298943835145), ('##te', 0.020979843713699743), ('(', 0.011496286586884834), ('p', 0.010146475861550923), ('-', 0.016847091991325582), ('x', 0.009464959894868692), ('##s', 0.019050317004550902), ('##c', 0.011592768500779607), (')', 0.025024970648516574), ('can', 0.07682426226654389), ('in', 0.01684563598892246), ('##hibit', 0.09998309813855726), ('human', 0.09995287446782111), ('pro', 0.02264416210316758), ('##state', 0.11792907570438373), ('cancer', 0.2847955970299588), ('cell', 0.8788812087977955), ('via', 0.2669111290460635), ('##bility', 0.006240915267390921), (';', 0.11332046439728305), ('however', 0.053540315895279286), (',', 0.02706082405534236), ('in', 0.027125704774276248), ('contrast', 0.022782311888204204), ('to', 0.037013021741471655), ('s', 0.036868588002976446), ('##m', 0.02383412384448306), (',', -0.010608223799556593), ('p', 0.014901461931378418), ('-', 0.02829846250899906), ('x', 0.016280413439322086), ('##s', 0.005078348033209532), ('##c', 0.024983079325393554), ('is', 0.02714425042872813), ('active', 0.0167039514092092), ('at', 0.006658409905310126), ('physiological', 0.01855400611725923), ('##ly', 0.030195713043541877), ('relevant', -0.0036663879829356098), ('doses', -0.0006691372615068022), ('.', 0.005928897549828359), ('[SEP]', 0.0)]}}"
333,{}
334,"{'cells': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('expression', -0.0036416344370513013), ('of', 0.028087730714280622), ('14', -0.0009258724949275035), ('-', 0.030492827864001957), ('3', 0.011737295663298692), ('-', 0.028639218008209538), ('3', 0.030582144184787618), ('final', -0.014122282827494307), ('si', 0.020692553042756634), ('##gma', 0.014009867580461985), ('(', 0.02720778848066615), ('final', 0.009159411800164136), ('si', 0.0016046029062108283), ('##gma', -0.018319056472933425), (')', 0.019666785886158906), ('is', 0.027887369327010816), ('induced', 0.025482582782561564), ('in', 0.010517410535248496), ('response', 0.04030759967505081), ('to', 0.03768079485057979), ('d', 0.028322675662974462), ('##na', 0.025490817696224535), ('damage', 0.03271500222477741), (',', 0.07648979772006165), ('and', 0.08195787777013144), ('causes', 0.04394799777101044), ('cells', 0.9749999352074827), ('to', 0.13491883455530687), ('arrest', -0.012178475487992661), ('in', 0.050539567192335044), ('g', 0.017928568727129786), ('(', 0.02021362958076387), ('2', -0.0033333490197073427), (')', 0.011115547288669633), ('.', 0.0014235803183173796), ('[SEP]', 0.0)]}}"
335,"{'tumor': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('an', -0.0018948965004491642), ('in', 0.006805673312883352), ('##tra', 0.011067814218816805), ('##der', 0.006752433122381934), ('##mal', 0.0007835900226987485), ('an', 0.011808101829023065), ('##gio', 0.005211926501683019), ('##genesis', 0.013677145524185148), ('ass', 0.01631186887260877), ('##ay', 0.02024655839735356), ('was', 0.0034452694655688772), ('used', 0.0033652929919360457), ('to', -0.0017318194276007655), ('demonstrate', 0.0001961139146811066), ('that', 0.01033937189573522), ('a', -0.01934950513886739), ('4', -0.0011221967575062248), ('-', 0.003780876198234879), ('day', 0.005990539920894732), ('treatment', 0.0037252962574084664), ('with', 0.0049730752572695915), ('van', 0.011041123142022819), ('##det', -0.001522227309484406), ('##ani', 0.0017113676226807523), ('##b', 0.014616166434455739), ('(', -0.00011555511050099861), ('50', 0.012888949492338358), ('mg', 0.0043409075318570555), ('/', 0.009967430459354248), ('kg', 0.011872805881262884), ('/', 0.010817428738788281), ('day', 0.009056462849346615), (')', -0.0007230704353999506), ('was', 0.005047241984121663), ('able', 0.005815623259319577), ('to', 0.015709503495959013), ('significantly', -0.005477431601168014), ('in', 0.007535401731412344), ('##hibit', 0.009179175894577238), ('blood', 0.015490096698700254), ('vessel', 0.002376015911277589), ('growth', 0.020487052570262135), ('induced', 0.03414283374232064), ('by', 0.012473968024707379), ('both', 0.02683728653225), ('parental', 0.005929537811128053), ('and', 0.012332376757322471), ('high', 0.01961150705314387), ('ve', 0.02117781804416373), ('##g', -0.0028093599372256096), ('##f', 0.046131602407040555), ('-', -0.01860828232632104), ('expressing', 0.153853811675053), ('tumor', 0.18602514756963537), ('cell', 0.7917170966438279), ('clone', 0.4483521747581929), ('##s', 0.3165282155135453), ('.', 0.06480549353086679), ('[SEP]', 0.0)]}}"
336,{}
337,"{'cell': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('therefore', 0.014578201886377092), (',', 0.01111763033117502), ('it', 0.011957241579714235), ('is', 0.030555097793263868), ('possible', 0.032295860386503415), ('that', 0.014673833787527282), ('loss', 0.005263262827036527), ('of', 0.017023481621171243), ('final', 0.026062912527311792), ('si', 0.046920796818676364), ('##gma', 0.025327054989756008), ('expression', 0.008857407727967963), ('contributes', 0.04165131377284624), ('to', 0.0019120794097678261), ('ma', 0.0338811598509842), ('##li', 0.025768360541241417), ('##gnant', 0.040583812514815236), ('transformation', -0.0325988815111916), ('by', 0.024317593574740254), ('imp', 0.025465999377727644), ('##air', 0.021207463926027487), ('##ing', 0.043452843307071234), ('the', 0.04037868974334265), ('g', 0.4259242349715544), ('(', -0.22767781945239712), ('2', 0.2208602347099971), (')', -0.059967386928991694), ('cell', 0.0855334627366385), ('cycle', 0.7931069215090707), ('check', 0.2288909794586982), ('##point', 0.0006341166783187729), ('function', -0.07465843361487952), (',', -0.0021052049645546066), ('thus', -0.0005475188414617116), ('allowing', -0.02057147877801265), ('an', 0.014988783772468227), ('accumulation', 0.005668687300308184), ('of', 0.017970692881142496), ('genetic', -0.012770247267333426), ('defects', -0.028446451460016814), ('.', 0.0062031481889855385), ('[SEP]', 0.0)]}}"
338,"{'cancer': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.030070774803436597), ('a', 0.02707628577765248), ('third', 0.06396658939885407), ('approach', 0.08837715456006379), (',', 0.10562748768989146), ('cancer', 0.4757841293003716), ('cells', 0.8488263150327529), ('are', 0.031207319085559047), ('induced', 0.14580251958923535), ('to', 0.037786712613391046), ('die', -0.005379676517629778), ('by', 0.04191059880568288), ('both', 0.0014051938010704464), ('a', -0.001818570412589545), ('##pop', 0.019356276597166298), ('##to', 0.010691480381634264), ('##tic', 0.003377481292922882), ('and', 0.02012640944592744), ('ne', 0.01709227264798642), ('##c', -0.009596661229135146), ('##rot', -0.02665079792998291), ('##ic', -0.018717172955959246), ('events', 0.02090925228929826), ('.', -0.013720172718104356), ('[SEP]', 0.0)]}}"
339,{}
340,{}
341,{}
342,{}
343,"{'ne': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('it', 0.004901382364110245), ('is', 0.0031432017610303247), ('interesting', 0.01634875293236152), ('that', 0.039219145864430496), ('certain', 0.021355123779280217), ('components', 0.06599902878670888), ('of', 0.08716059502847628), ('ne', 0.12902137058150784), ('##ut', 0.023762687887844604), ('##rop', 0.30220217907548436), ('##hil', 0.9213132373489934), ('c', -0.009808363442852196), ('##yt', 0.09577367735089035), ('##oto', 0.02806395806189146), ('##xi', 0.030275738245002414), ('##c', 0.04980413376145628), ('a', 0.04572303798290361), ('##rsen', -0.0067989546623214835), ('##al', 0.02461961088601815), ('(', 0.018695768759463136), ('r', 0.020137858432486416), ('##os', 0.0202876996122721), (',', 0.03111298810645379), ('c', 0.03455963891838988), ('##yt', 0.02178544448257024), ('##oki', 0.03259630280318479), ('##nes', 0.021160334865761646), (',', 0.0015947116362915266), ('specific', -0.0029790772662581094), ('enzymes', 0.02954411886911274), (')', 0.007169929850018312), ('participate', 0.013818106203693076), ('both', 0.0039140644104157215), ('in', 0.0054841732746825885), ('anti', 0.009178188070395204), ('##tum', 0.022361042085522084), ('##oral', 0.02404533721943288), ('defenses', 0.020161637985009986), ('of', 0.029257454793809715), ('an', 0.029140884826096274), ('organism', 0.006973223456912469), ('and', 0.02923066405454356), ('pro', 0.017347086302419386), ('##tum', 0.017717059516083836), ('##oral', 0.01690820400338515), ('activity', 0.023995032038946287), ('.', 0.007770851319993842), ('[SEP]', 0.0)]}, '##ut': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('it', -0.021669820158928835), ('is', -0.0016582889917240303), ('interesting', -0.04870404689468793), ('that', -0.03993638835936798), ('certain', -0.08921165722228065), ('components', -0.11929944663217688), ('of', -0.01464189141532298), ('ne', 0.598082168877339), ('##ut', 0.6762477500878458), ('##rop', -0.07073193967986563), ('##hil', 0.33037227422953985), ('c', 0.0012455492960726845), ('##yt', -0.02216062091023378), ('##oto', -0.035289156766141715), ('##xi', -0.02416360707160546), ('##c', -0.0017357505673801284), ('a', -0.08804494840181513), ('##rsen', 0.03231071570557157), ('##al', 0.017428902041860334), ('(', 0.04564119462674646), ('r', 0.028432697626991337), ('##os', -0.009023093505913597), (',', 0.060042265478748254), ('c', 0.016927648712726773), ('##yt', 0.003567604570355147), ('##oki', -0.0037515639824028785), ('##nes', 0.05859840828586172), (',', 0.06935810570565723), ('specific', 0.010014207651771957), ('enzymes', 0.030449633007574004), (')', 0.019755318594564072), ('participate', -0.04418774448812099), ('both', 0.011163261397143753), ('in', 0.007901495768020317), ('anti', 0.02804252358469593), ('##tum', -0.018308447772710273), ('##oral', 0.012411075345508298), ('defenses', -0.05320035475718729), ('of', 0.013770653187632792), ('an', 0.019063030081433126), ('organism', 0.002946512791892204), ('and', -0.005617947852294969), ('pro', 0.05645565357729181), ('##tum', -0.015357239067436667), ('##oral', -0.025407246345805976), ('activity', -0.07145307037251937), ('.', 0.0014739431994358013), ('[SEP]', 0.0)]}}"
344,{}
345,{}
346,"{'h': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('with', 0.020508975130688945), ('h', -0.030222032393296842), ('##l', -0.005975137077300266), ('##60', 0.012212718790307912), ('cells', 0.9854663031991181), ('loss', 0.14524966068056155), ('of', 0.03119974971010207), ('the', 0.004552055457477892), ('55', 0.0015160902870989213), ('k', 0.02095390986584003), ('##da', -0.007520097728665863), ('g', 0.03182480872818981), ('##lut', 0.03459769012424754), ('-', 0.013032662736171177), ('1', 0.011859732306614287), ('band', -0.009198819640969096), ('was', -0.005131383536320237), ('observed', 0.007191042411474242), ('and', 0.016015395339926804), ('a', 0.015102242382354782), ('band', 0.004929800423298424), ('of', 0.017837881450664013), ('45', -0.0021335429899030363), ('k', 0.019552810940367718), ('##da', 0.017450829851321337), ('appeared', 0.021504322113818666), ('.', -0.009160730924113257), ('[SEP]', 0.0)]}}"
347,{}
