,0
299,"{'lo': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('analysis', 0.018660307436339153), ('of', 0.06275839689465361), ('v', 0.04147055893629699), ('##l', 0.031644887394617204), ('##b', 0.0635037643813241), ('c', -0.0007589687057460295), ('##yt', 0.03415993616534539), ('##oto', -0.004489306674729326), ('##xi', 0.025919739502148504), ('##city', 0.05284731462327298), ('demonstrated', 0.05496882516609377), ('a', 0.02383355348686966), ('3', 0.04198625478196233), ('-', 0.0165121741811923), ('fold', 0.03744747400589809), ('increase', 0.07135797113736003), ('in', 0.032367659620162005), ('v', 0.059129207177682226), ('##l', 0.0037764691094946466), ('##b', 0.0158541996029923), ('sensitivity', -0.05446415342977709), ('in', 0.00159198910871664), ('lo', 0.2266178794167224), ('##vo', 0.6169440077146029), ('-', 0.08196434670171701), ('my', -0.10101815059066303), ('##cans', -0.34899989225546507), ('cells', 0.6266094525244675), ('.', 0.03271713334444033), ('[SEP]', 0.0)]}}"
300,"{'cells': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('comparison', 0.02333436251332307), ('between', 0.009611693892347737), ('cells', 0.29221674263043396), ('revealed', 0.002256977467682538), ('different', 0.01773581022022155), ('a', 0.022158620758070024), ('##pop', 0.02309422229477348), ('##tosis', 0.019593040020790823), ('kinetic', 0.023086963225016844), ('##s', 0.029905650016396224), (':', 0.011062125371977984), ('accumulation', 0.12684575793837372), ('of', 0.22976663471161168), ('cells', 0.9072163259401118), ('in', 0.09720851207573354), ('sub', 0.03871022634633495), ('-', 0.011500554692538342), ('g', 0.018101571202921114), ('##1', -0.0009526557530479155), ('phase', 0.04286873848987558), ('and', 0.0038599659058951943), ('p', 0.006133621495518082), ('##oly', -0.0010774682810906376), ('(', 0.01785097678874496), ('ad', 0.0017074455249400191), ('##p', 0.010716815562500185), ('-', 0.012759123538437545), ('rib', 0.009684182789412205), ('##ose', 0.007947789319722025), (')', 0.010668739875890435), ('polymer', 0.009564362038442523), ('##ase', 0.0018599283443954116), ('c', 0.001674695248215477), ('##lea', 0.012869322750061854), ('##vage', 0.02129673360414905), ('occurred', 0.016593747762918862), ('earlier', 0.01276410671336792), ('in', 0.005510148402908991), ('lo', 0.01152840604041024), ('##vo', 0.04547292538142873), ('-', 0.021521264347500818), ('my', 0.013111469139921277), ('##cans', 0.010493904334503663), ('.', 0.021661440519352926), ('[SEP]', 0.0)]}}"
301,{}
302,{}
303,{}
304,{}
305,{}
306,"{'p': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('alter', -0.009229054984029749), ('##ation', 0.01849628966688919), ('of', 0.018836204294100215), ('home', -0.0020258660229891066), ('##ob', 0.00990186151500499), ('##ox', 0.047741694837563235), ('gene', 0.053473229338679276), ('expression', 0.009254072546484018), ('by', 0.01826115872379292), ('n', 0.02154315725614102), ('-', 0.03306241066764647), ('r', 0.07967285572117426), ('##as', 0.08720251885933718), ('transformation', 0.18118598511409875), ('of', -0.0042433166737177825), ('p', -0.011097151464076456), ('##a', -0.10982184482938048), ('-', -0.08180105658015858), ('1', -0.1640776189402004), ('human', 0.8865891310586129), ('te', 0.1562842532492223), ('##rato', 0.1524484737293155), ('##car', 0.06000828757982288), ('##cin', 0.11125416707283527), ('##oma', 0.14918041923933892), ('cells', 0.15613242122363713), ('.', 0.05558133433068825), ('[SEP]', 0.0)]}, 'te': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('alter', -0.0335477027602777), ('##ation', -0.014042410826626852), ('of', -0.07021058850484974), ('home', -0.05075993477602661), ('##ob', -0.005717613902741037), ('##ox', -0.05673415943238921), ('gene', -0.0063092428145738125), ('expression', -0.022638677644871524), ('by', 0.05787765282656379), ('n', -0.029786295424220097), ('-', 0.04667794562403037), ('r', 0.0451644274608219), ('##as', 0.0018635265982813994), ('transformation', 0.2415426329360708), ('of', 0.2676413034272489), ('p', -0.16882600027826544), ('##a', -0.428391178238097), ('-', -0.29620795972000713), ('1', -0.1929413545813338), ('human', -0.14892683714114624), ('te', 0.34737158836834087), ('##rato', 0.3966236373616662), ('##car', 0.3124699187905895), ('##cin', 0.12687497004401976), ('##oma', -0.05468643311432091), ('cells', 0.3074590849041902), ('.', -0.02310690350085174), ('[SEP]', 0.0)]}}"
307,"{'cell': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.04116140980551284), ('used', 0.005656365588837639), ('a', 0.060591008776877564), ('series', 0.10416169122381981), ('of', 0.10868699880929458), ('cell', 0.8211094138032959), ('clone', 0.4420028986103477), ('##s', 0.27528016389429777), ('from', 0.07859707468537139), ('a', 0.004040985583118451), ('human', 0.004930541298231247), ('te', 0.01608580150331071), ('##rato', -0.005914211681864426), ('##car', 0.0049351855554686285), ('##cin', 0.015357299070223299), ('##oma', 0.010732279280515329), ('cell', 0.08812698426461267), ('line', 0.07040585236006913), (',', -0.0039678267378101375), ('p', 0.014546158435701364), ('##a', 0.01759726163393838), ('-', 0.004773055016984425), ('1', 0.005941055326783542), (',', 0.0012104046486093218), ('to', 0.010981901447577215), ('study', 0.0019060216378035937), ('the', 0.0052386326751903585), ('effect', 0.008081475704954984), ('of', 0.008072440835510007), ('transformation', 0.007529011707845103), ('by', 0.0019193130627459555), ('an', 0.00543022267842434), ('activated', 0.00732237289450035), ('n', 0.014257642003504186), ('-', 0.002103595234541143), ('r', 0.006859570822814179), ('##as', 0.014011001751505072), ('on', 0.009893321411190327), ('##co', 0.008505217599911106), ('##gene', 0.0226257589616288), ('on', 0.014196866938015928), ('the', 0.01267277099880142), ('expression', 0.015532918982802752), ('of', 0.008974079248915324), ('genes', 0.0024216246261749576), ('involved', 0.007280034391568688), ('in', 0.008155362872114207), ('re', 0.004023547252773997), ('##tino', -0.00017711849178389917), ('##ic', 0.02016632389329903), ('acid', 0.017190817016254873), ('(', 0.005112923103845951), ('r', 0.019099229351581166), ('##a', 0.01319103246654049), (')', 0.011054603769066095), ('-', -0.0007633756413274579), ('induced', 0.021446278774868644), ('differentiation', 0.04093805487262526), ('and', 0.00983939940429818), ('growth', 0.014375770321876907), ('regulation', 0.0116097396354397), ('.', 0.00423941727091778), ('[SEP]', 0.0)]}, 'te': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.02340314242328772), ('used', 0.0029144480417482442), ('a', 0.036466942697803734), ('series', 0.034910943934753046), ('of', 0.009545531884474837), ('cell', 0.11930416080985697), ('clone', 0.10956405471837796), ('##s', 0.08761126540243695), ('from', 0.06073736791640513), ('a', 0.050220092537362156), ('human', 0.21891670461115084), ('te', 0.4053802667460867), ('##rato', 0.11903330253901558), ('##car', 0.002545063174086238), ('##cin', 0.1981671292896282), ('##oma', 0.41026607580687613), ('cell', 0.5329919468545067), ('line', 0.45993203606010863), (',', -0.0356155629970154), ('p', 0.042851515118808615), ('##a', 0.014109762592318508), ('-', -0.008176303645166649), ('1', 0.01697582155873112), (',', 0.007401765506644861), ('to', 0.013362483508192349), ('study', 0.0157647395313818), ('the', 0.012531540753564793), ('effect', 0.016814465385322358), ('of', 0.011681692309930027), ('transformation', 0.00602098081032087), ('by', 0.01179841217337707), ('an', 0.009968916055317963), ('activated', 0.004775206721368385), ('n', 0.019122500087948184), ('-', -0.0030111962636373514), ('r', 0.03117099424339198), ('##as', 0.02633153818097649), ('on', 0.002953997490826548), ('##co', -0.0006359812898719568), ('##gene', 0.06428583412670547), ('on', 0.04010926849957199), ('the', 0.028438765599540623), ('expression', 0.05721773214283148), ('of', 0.016536354534410033), ('genes', 0.0363236618037181), ('involved', 0.019958525468572026), ('in', 0.010335070581243415), ('re', 0.00915179358208106), ('##tino', 0.00484033174089078), ('##ic', 0.03364867753303851), ('acid', 0.017107293895600575), ('(', 0.024129476989247285), ('r', 0.03955597621556278), ('##a', 0.027485532548643755), (')', 0.03534813951062545), ('-', 0.021907185496343986), ('induced', 0.017389417366410684), ('differentiation', 0.02978021492166293), ('and', 0.014771146620689783), ('growth', 0.017263905111354876), ('regulation', 0.011553576029138717), ('.', 0.007192308639961374), ('[SEP]', 0.0)]}, 'p': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.03397559397724468), ('used', 0.0713865646866081), ('a', 0.018419873728360386), ('series', 0.06246094679872138), ('of', -0.01589454541604115), ('cell', 0.009267009031260908), ('clone', 0.06048440547026711), ('##s', 0.053686642273687295), ('from', -0.0482552014197694), ('a', -0.02004863714337444), ('human', 0.07597681612399952), ('te', 0.005550062950778939), ('##rato', 0.027408051123506392), ('##car', 0.025020219420763625), ('##cin', 0.036149390273677376), ('##oma', 0.057899635652197176), ('cell', 0.32573177454983837), ('line', 0.6514340904652403), (',', 0.0026372043749817464), ('p', 0.5271906664805963), ('##a', -0.08404261415410794), ('-', -0.0719405545819493), ('1', 0.28451470690039915), (',', 0.08723892106416484), ('to', 0.003997737928996095), ('study', 0.10536026634337642), ('the', 0.01902946812222168), ('effect', -0.011490156639002535), ('of', 0.03472127449074554), ('transformation', -0.013099533532141322), ('by', 0.02687412517584665), ('an', 0.009960375930985275), ('activated', -0.02680330508968456), ('n', 0.08531408546160499), ('-', -0.052675070967793364), ('r', -0.06646977856866505), ('##as', -0.07888513355309303), ('on', 0.077431225237762), ('##co', -0.006223541039745064), ('##gene', -0.09075437991967145), ('on', 0.03633767379447014), ('the', -0.0005748088458643677), ('expression', 0.031733205981907694), ('of', 0.04193504143729216), ('genes', 0.009393959105837457), ('involved', 0.03007155135862078), ('in', 0.015222363351556335), ('re', 0.007573493448549153), ('##tino', 0.0041750002589888875), ('##ic', 0.01613026670543353), ('acid', 0.04068958018665462), ('(', 0.002704742427300345), ('r', 0.026611435976432875), ('##a', -0.010170425923860074), (')', -0.014416126530731141), ('-', 0.019897747646712795), ('induced', -0.017277822545917792), ('differentiation', -0.013565495018697683), ('and', 0.007409825330532919), ('growth', 0.00498376338873465), ('regulation', -0.008802356093528778), ('.', -0.0009085018832442552), ('[SEP]', 0.0)]}}"
308,{}
309,{}
310,"{'cell': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('however', -0.007520391121587872), (',', -0.012563454833768986), ('in', 0.003550732642452158), ('n', 0.004012656931083022), ('-', 0.10512238751220032), ('r', 0.053923874503893916), ('##as', 0.04291037660671055), ('-', 0.1363666205890873), ('transformed', 0.08480491547624984), ('cell', 0.8627663792338408), ('clone', 0.39888710025348717), ('##s', 0.22720045914131842), (',', 0.011319531932817876), ('r', 0.012716522317864251), ('##a', 0.022897317967172842), ('-', 0.01914189604198354), ('induced', 0.035165425876389315), ('expression', 0.014125992287249678), ('of', 0.012714131068268155), ('these', -0.0015497258891045997), ('home', -0.002737554732100646), ('##ob', 0.001048623690566059), ('##ox', 0.008690018016168517), ('genes', -0.007225364989250228), ('is', 0.008133790289794631), ('delayed', 0.0027042942861062987), ('.', -0.009057658169312779), ('[SEP]', 0.0)]}}"
311,"{'clone': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('ho', 0.007261920469495028), ('##x', 0.03514400094593683), ('1', -0.0022079694429693003), ('.', 0.023315920940722674), ('4', 0.02970428954622306), ('and', 0.03831744523928437), ('ho', 0.018009673392452883), ('##x', 0.010454328146038805), ('1', 0.04586661466696617), ('.', 0.033289303734006695), ('3', 0.020672451031207614), (',', 0.04958479265308136), ('genes', -0.1331021626664698), ('abundant', 0.027914938074767887), ('##ly', -0.003618432118437672), ('induced', -0.0070669018251144295), ('in', -0.07334172877895571), ('non', -0.08733567631451866), ('##tra', 0.10891951742210335), ('##ns', 0.20696871562369978), ('##formed', 0.379772431365841), ('clone', 0.8065121151829701), ('##s', 0.019085873793387026), ('after', 0.09567272629383203), ('3', 0.052628995760674584), ('days', 0.048292393935423054), ('of', 0.05029772234795232), ('r', 0.05293810876576251), ('##a', 0.03840424729702176), ('treatment', 0.0703634878450104), (',', 0.004753642049097404), ('are', 0.0038436330846379476), ('expressed', -0.042233851910705535), ('in', 0.030333719927591887), ('n', 0.06630630590925224), ('-', 0.035308411356568925), ('r', 0.04676867206651765), ('##as', -0.015195127370248473), ('-', 0.06668935069666167), ('transformed', 0.1108832338616814), ('cells', -0.1875808976489281), ('only', -0.12716832582514725), ('after', 0.04459926694000856), ('10', 0.02071762519985058), ('days', 0.0005547288296634193), ('of', 0.01006739188417703), ('r', 0.006475753752452481), ('##a', 0.00654022135388808), ('treatment', 0.008797689672053579), ('.', -0.01909891513628101), ('[SEP]', 0.0)]}, 'cells': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('ho', 0.014316743466323377), ('##x', 0.017851428123138502), ('1', 0.012236357682982904), ('.', 0.01206192791239654), ('4', 0.013428573025080784), ('and', 0.013180937226629046), ('ho', 0.021416758150251528), ('##x', 0.018545447446620244), ('1', 0.0124915878681184), ('.', 0.013917155033370881), ('3', -0.005699020855927684), (',', 0.015501299467893031), ('genes', 0.006753598915298987), ('abundant', 0.012002623185558257), ('##ly', 0.020808084060662195), ('induced', 0.001447326110926322), ('in', 0.012133807000783906), ('non', 0.011940195966140392), ('##tra', 0.008039237213603), ('##ns', 0.016188135289642348), ('##formed', 0.040157703529028484), ('clone', 0.021761013384199095), ('##s', 0.03577831495308443), ('after', 0.017562517431116326), ('3', 0.0029760752715714397), ('days', 0.004083392883751894), ('of', 0.019149458793863396), ('r', 0.01596693360739243), ('##a', 0.016544480725537575), ('treatment', 0.01493972071295398), (',', 0.010640085842286214), ('are', 0.014016264167477486), ('expressed', 0.003177912507329597), ('in', 0.028755468693789206), ('n', 0.0264207868571806), ('-', 0.052290857345826273), ('r', 0.07735627679007374), ('##as', -0.0083754598897397), ('-', 0.09284170949486824), ('transformed', 0.10087414184847439), ('cells', 0.974875129398749), ('only', 0.06613603174551552), ('after', 0.05483815640504337), ('10', 0.00279878103710204), ('days', 0.030013760257556), ('of', 0.02827554630622843), ('r', 0.013156142288931798), ('##a', 0.03165653732463559), ('treatment', 0.03556475439399568), ('.', 0.0016218525407253313), ('[SEP]', 0.0)]}}"
312,"{'cells': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('at', 0.03281816096655175), ('this', 0.02809134316880485), ('time', 0.036902895995509444), (',', 0.006057507435072855), ('the', -0.08186693406578932), ('cells', 0.963556114548124), (""'"", 0.1162344685611052), ('growth', 0.19993221334225172), ('is', -0.07015872627938978), ('arrested', 0.04177599261402686), ('at', 0.015745920262964865), ('very', 0.00501299635539193), ('high', 0.007997210020280483), ('density', 0.002957665716279047), (',', 0.005704037833906608), ('and', 0.005976092041893969), ('no', -0.0004851996328455005), ('differentiated', 0.015138070206602218), ('m', 0.009240924978097406), ('##or', 0.004523670558197371), ('##ph', 0.020194652842989193), ('##olo', 0.002295216317015389), ('##gic', 0.00708110190738471), ('characteristics', -0.007420902171338948), ('are', -0.01063690402538346), ('observed', 0.005712746628115233), ('.', -0.005345080808781947), ('[SEP]', 0.0)]}}"
313,"{'cell': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('con', 0.01030891801719194), ('##st', 0.016279741803793844), ('##it', 0.0082309504900413), ('##utive', -0.005374816831893447), ('expression', 0.013732923377138858), ('of', 0.005660988463879856), ('a', 0.013361665401649956), ('trans', 0.00547703423144565), ('##fected', 0.006009870525968519), ('ho', 0.016685269714579898), ('##x', 0.013643792557775366), ('1', 0.01150440322169841), ('.', 0.007968715451855755), ('4', 0.008721560701901125), ('gene', 0.010436223925152758), ('under', 0.008637441219774188), ('the', 0.008327461556827105), ('control', 0.005837771964819247), ('of', 0.021686750171939315), ('a', 0.010934301686639737), ('si', 0.00718189263524923), ('##mian', 0.016508489438468336), ('virus', 0.01619728159074934), ('40', 0.0126821934931211), ('pro', 0.012178809741709793), ('##moto', 0.006079160573788957), ('##r', 0.021528581942630257), ('leads', 0.014022538345010585), ('to', 0.10025677415146614), ('differentiated', 0.06843572987628581), ('cell', 0.97030140008247), ('morphology', -0.046815600819234825), ('similar', 0.031039835263329495), ('to', 0.010486700296883615), ('that', 0.04481866936775191), ('of', 0.026943314072294923), ('the', 0.004891584445331318), ('r', 0.017729067797720318), ('##a', 0.015610103530066562), ('-', 0.014746003971038901), ('induced', 0.01715075596201949), ('p', 0.007101006348285453), ('##hen', 0.011004739738023074), ('##otype', 0.0026120749080413277), ('and', 0.006097352351470907), ('restore', 0.0037130034169207365), ('##s', 0.011580311001991975), ('the', 0.0054169679861484675), ('growth', -0.0009182026117287154), ('-', 0.01620342829410092), ('inhibitor', 0.012225856169829019), ('##y', 0.018713568434522487), ('effects', 0.020177483831485876), ('of', 0.02139237420011627), ('r', 0.028304323840922425), ('##a', 0.01696451293813865), ('in', 0.0075068479551706185), ('n', 0.025460330982271413), ('-', 0.01796570539807581), ('r', 0.012835431642189605), ('##as', 0.005426104830002059), ('-', 0.036334875040043624), ('transformed', 0.03927137420550802), ('cells', 0.15792710743112748), ('.', 0.02032987393898406), ('[SEP]', 0.0)]}, 'cells': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('con', 0.012541470821731257), ('##st', 0.032529955302487944), ('##it', 0.019652928114353464), ('##utive', 0.01700449763025235), ('expression', 0.044628959747273225), ('of', 0.015239147385347934), ('a', 0.02229898967305018), ('trans', 0.006849144126493446), ('##fected', 0.024326200605201867), ('ho', 0.02633864355167818), ('##x', 0.02356686449208481), ('1', 0.017373732063117663), ('.', 0.009735913541089795), ('4', 0.003996445619576694), ('gene', 0.01558871496683773), ('under', 0.008660992571118697), ('the', 0.004472100166880831), ('control', 0.005424879049956179), ('of', 0.01626244835353151), ('a', 0.0061391127657157134), ('si', 0.005338667574358902), ('##mian', 0.010843434797816354), ('virus', 0.007910264258274348), ('40', 0.005125917668256074), ('pro', 0.008011978367573917), ('##moto', 0.00533503547654385), ('##r', 0.010875143904491822), ('leads', 0.0013427440781135086), ('to', 0.016120152687521875), ('differentiated', 0.027624823983568372), ('cell', 0.20890918301102612), ('morphology', -0.014872179474534638), ('similar', 0.018372617067959094), ('to', 0.006687826057456031), ('that', 0.021799407249186525), ('of', 0.02047784249591853), ('the', 0.010854336118505512), ('r', 0.007345649226916299), ('##a', 0.016182898392764194), ('-', -0.0004172906344923306), ('induced', 0.026607234572995693), ('p', 0.01034155051498125), ('##hen', 0.003779049567322074), ('##otype', 0.004406408163752054), ('and', 0.004924888479721078), ('restore', 0.012010336108592323), ('##s', 0.017723364069711322), ('the', 0.011527296782094354), ('growth', 0.02748493910722769), ('-', 0.011871189950880797), ('inhibitor', 0.009147996655847883), ('##y', 0.030422705497760348), ('effects', 0.033027501350710885), ('of', 0.020601502898467315), ('r', 0.03346748116698252), ('##a', 0.021005560447309512), ('in', 0.03361261624065084), ('n', 0.04327993091960403), ('-', 0.07996456341634806), ('r', 0.028576565943030097), ('##as', -0.012291120562986535), ('-', 0.1663971887586062), ('transformed', 0.21587165689841065), ('cells', 0.9199519934627015), ('.', 0.08922383036734474), ('[SEP]', 0.0)]}}"
314,"{'cells': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('these', 0.017262840644152736), ('observations', -0.009673581757620913), ('provide', 0.03338087757983907), ('evidence', 0.010569373675048115), ('that', 0.04013612127431205), ('enhanced', 0.029346150787541984), ('proliferation', 0.022361259701749004), ('in', 0.04512472649959867), ('n', 0.0375971393661763), ('-', 0.04677068207669603), ('r', 0.1114614606005044), ('##as', -0.029500794765415207), ('-', 0.18506402155706092), ('transformed', 0.09499392816020959), ('cells', 0.9118278879747886), ('compromise', -0.04787857701373829), ('##s', 0.04755884883127807), ('te', 0.023928743898687207), ('##rato', -0.0038519623654170647), ('##car', 0.02185919361140386), ('##cin', 0.02115500831334548), ('##oma', 0.01955469991659534), ('cell', 0.06909052097479883), ('differentiation', 0.022123300614978705), ('by', 0.02255731208630883), ('a', 0.025357848904347967), ('mechanism', 0.01841086315005656), ('that', 0.031550726565992525), ('trans', 0.005214377040957701), ('##ient', 0.016184396995029764), ('##ly', 0.01735234049026089), ('suppress', 0.0029210932510982247), ('##es', 0.013618000532004008), ('home', 0.009512998984181648), ('##ob', 0.02256563578718029), ('##ox', 0.01855831329600601), ('gene', 0.016362531493393086), ('induction', 0.01478755933357382), ('and', 0.017529654529955776), ('implies', 0.0018987602769320478), ('a', 0.0448973124333894), ('central', -0.0024861601161999384), ('role', 0.016917624586745696), ('for', 0.015627221257683236), ('home', 0.001601879466976501), ('##ob', 0.031884492341315344), ('##ox', 0.02250402655552541), ('genes', 0.010093727847355748), ('in', 0.025179304098288956), ('r', 0.028695406341588924), ('##a', 0.011087959530521196), ('-', 0.027449423708536785), ('induced', 0.011634282203637786), ('cell', 0.2721374586231406), ('differentiation', 0.05753037891810765), ('.', 0.03216550704765116), ('[SEP]', 0.0)]}, 'te': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('these', 0.016676167201027086), ('observations', 0.016175528238215085), ('provide', 0.014410070645753226), ('evidence', 0.03879278300744814), ('that', 0.0397026981349756), ('enhanced', 0.039034322678615674), ('proliferation', 0.035188031706136096), ('in', 0.04871173335113426), ('n', 0.032187934747868505), ('-', 0.015257359787205802), ('r', 0.028841648137446746), ('##as', 0.04312778779049411), ('-', 0.012916544278871631), ('transformed', 0.06470529890701032), ('cells', 0.13854840501826418), ('compromise', 0.05051376538649352), ('##s', -0.04162506178878666), ('te', 0.534957609840667), ('##rato', 0.2032472910599963), ('##car', 0.28705387031014656), ('##cin', 0.25602860737044625), ('##oma', 0.218430005104847), ('cell', 0.6123223567734406), ('differentiation', 0.09576390885130984), ('by', 0.0796013532612179), ('a', 0.06232467392645305), ('mechanism', 0.033684270886753735), ('that', 0.046726255078516445), ('trans', 0.011726689475140033), ('##ient', 0.03242537639081857), ('##ly', 0.030223105146590528), ('suppress', 0.028715015317145775), ('##es', 0.030594681351274605), ('home', 0.011383982355857972), ('##ob', 0.010037877142514782), ('##ox', 0.005911260452488644), ('gene', 0.025299001654637887), ('induction', 0.05225109441187455), ('and', 0.0201933419206405), ('implies', 0.018900144015768366), ('a', 0.08638205014648427), ('central', 0.03223182422335446), ('role', 0.10731389785350463), ('for', 0.01966426930924259), ('home', 0.030856788648568553), ('##ob', 0.05004837761043195), ('##ox', 0.029381660956195585), ('genes', 0.015462164613802091), ('in', 0.023059085992654577), ('r', 0.03666416563858034), ('##a', 0.02023905246766948), ('-', 0.001963033326781248), ('induced', 0.016584140959589357), ('cell', 0.03657070877713493), ('differentiation', 0.03573325578734206), ('.', -0.006143546735546263), ('[SEP]', 0.0)]}, 'cell': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('these', 0.006917120063829404), ('observations', 0.0005698238376695038), ('provide', 0.011406850305822842), ('evidence', 0.020624708025844964), ('that', 0.03403264601939679), ('enhanced', 0.017487915203370778), ('proliferation', 0.019234223170803803), ('in', 0.024439562433069075), ('n', 0.014239967365099707), ('-', 0.02635772110067701), ('r', 0.01544180227441597), ('##as', 0.0064131895690746924), ('-', 0.05835209206727666), ('transformed', 0.041661493990664066), ('cells', 0.19479319671743972), ('compromise', 0.009510970867424536), ('##s', 0.009045404681363703), ('te', 0.01574780106740538), ('##rato', -0.0014819476143837467), ('##car', 0.010049441677090966), ('##cin', 0.011189619599672372), ('##oma', 0.02048075105801498), ('cell', 0.07816092925239929), ('differentiation', 0.015845482796423078), ('by', 0.010155114803381916), ('a', 0.013612937074334294), ('mechanism', 0.00987549110119444), ('that', 0.02064010366871955), ('trans', 0.0027390421066548205), ('##ient', 0.010129197494008306), ('##ly', 0.005459289194874288), ('suppress', 0.003658831979331478), ('##es', 0.011310744724724865), ('home', 0.007216016672102998), ('##ob', 0.02129323899365274), ('##ox', 0.005838807920058552), ('gene', 0.01361033176924742), ('induction', 0.026627099514247438), ('and', 0.026609594854201477), ('implies', 0.0009415145281675669), ('a', 0.046702935592004245), ('central', 0.0035467184834804943), ('role', 0.027147131790066024), ('for', 0.015789687842633245), ('home', 0.01044358784764788), ('##ob', 0.029161283639922396), ('##ox', 0.022117259945311045), ('genes', 0.01030937506165693), ('in', 0.03692532596785965), ('r', 0.021292214241774448), ('##a', -0.010595194466790199), ('-', 0.04152337841591304), ('induced', -0.023569645444039715), ('cell', 0.93004978415129), ('differentiation', 0.256393282605551), ('.', 0.048628684236538225), ('[SEP]', 0.0)]}}"
315,"{'cell': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.00974240935863088), ('conclude', 0.0075089597587604225), ('that', 0.01914277327565753), ('stimulation', 0.025041739661161404), ('of', 0.022278524475135023), ('a', 0.02310246447834011), ('put', 0.017397058932550374), ('##ative', 0.0360536755633671), ('growth', 0.018419446460587477), ('factor', 0.034442093385549474), ('signal', 0.015188593343552275), ('pathway', 0.03577469820819461), (',', 0.01129888059827621), ('associated', 0.010629792966494281), ('with', 0.007489926847005392), ('r', 0.01446694581150613), ('##as', 0.017903591731937334), ('-', -0.0014018409331146707), ('induced', 0.02136987655823292), ('proliferation', 0.012798755440249537), (',', 0.00650104358377591), ('trans', 0.0018575901452893657), ('##ient', 0.008177479771122641), ('##ly', 0.007755529051519927), ('suppress', 0.0023536911680223436), ('##es', 0.018708726376262235), ('the', 0.0014794475588321752), ('induction', 0.03211668823383769), ('of', 0.025961367141816474), ('transcription', -0.006972629376461692), ('factors', -0.00022382367375680965), ('functional', 0.013923121428525427), ('##ly', 0.012386078738366895), ('involved', 0.03980460570216421), ('in', -0.00950208809473339), ('cell', 0.9774421096771534), ('growth', 0.1664353786801469), ('and', 0.04797537912189773), ('differentiation', 0.030657947505846387), ('.', 0.03309911458802337), ('[SEP]', 0.0)]}}"
316,{}
317,{}
318,{}
319,"{'stem': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('patients', 0.003416873516993742), ('had', 0.004297180633065051), ('primarily', -0.004472089485416239), ('re', 0.012071381502313018), ('##lap', 0.01211181094652307), ('##sed', -0.0032204095691977775), ('di', 0.014775530521836347), ('##ff', 0.009706880628367411), ('##use', 0.025688560378039044), ('large', -0.0030527531941582707), ('b', -0.021554446359372488), ('-', -0.03739485661222813), ('cell', -0.0057202124374842785), ('l', 0.014528921790001066), ('##ymph', -0.005562801745001429), ('##oma', 0.008051011088334838), ('(', -0.0013978070441833892), ('63', 0.007349262613665932), ('%', 0.005921125209826422), (')', -0.0021511730743631924), ('were', 0.0033024213749088633), ('heavily', -0.007062296513251066), ('pre', 0.00640706076234354), ('##tre', 0.001866698945283889), ('##ated', 0.006642958016503474), ('(', 0.015246466819799366), ('median', 0.0003708214745252549), ('of', 0.018996639317698964), ('three', 0.010543083395427076), ('regime', -0.0032539720618425597), ('##ns', 0.009255496513225455), (')', -0.001161141535178557), ('and', 0.0056126448158750905), ('high', 0.005091670406326494), ('risk', 0.014377635938139758), ('(', -0.0006452914103923319), ('79', 0.010675262931172625), ('%', 0.022313982517158968), ('international', -0.010845483023634703), ('pro', 0.008116551181673343), ('##gno', 0.001608430531041418), ('##stic', 0.012377587782510812), ('index', 0.0191080780254968), (',', 0.007255926849433754), ('greater', 0.004659157087899854), ('than', 0.015146670509271556), ('or', 0.013712282746750688), ('=', 0.002317293420685559), ('2', 0.016625664134416174), (')', 0.009077131946173465), ('and', 0.014059698332217005), ('34', 0.018359053463231665), ('%', 0.029929233717847056), ('were', 0.0036584823005693145), ('re', 0.026313198809787462), ('##lap', 0.03927913069023626), ('##sed', 0.022073706013738523), ('after', 0.054604083882241555), ('auto', -0.021653623860228365), ('##log', 0.01580109645813292), ('##ous', 0.06248041178188577), ('stem', 0.661766151170081), ('cell', 0.731020717863635), ('transplant', 0.07288978768288601), ('.', -0.05974655816590003), ('[SEP]', 0.0)]}}"
320,{}
321,{}
322,{}
323,{}
324,{}
