,0
214,{}
215,"{'end': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('an', 0.004077127467262436), ('##gio', 0.0030039184425553487), ('##genesis', 0.014677990547849644), (',', -0.003051909889684945), ('new', 0.041810198017826004), ('blood', 0.03337396093984074), ('vessel', 0.02054749270598813), ('formation', 0.035910666839988524), (',', 0.02098187950742026), ('is', 0.022251793597883734), ('a', 0.025409423056924382), ('multi', 0.01729887431537441), ('##ste', 0.014257775139747736), ('##p', 0.006643203966222203), ('process', 0.005154994375395693), (',', -0.005388460575586331), ('precisely', 0.003645099557267704), ('regulated', 0.008826500683873726), ('by', 0.01318718541920231), ('pro', 0.009673977212365145), ('-', 0.031084458889474132), ('an', 0.011873216740354325), ('##gio', 0.0066807709437974785), ('##genic', 0.034138131835281804), ('c', 0.013474460808265663), ('##yt', -0.0036857598542823712), ('##oki', 0.0034780627845842423), ('##nes', 0.012197577439378033), (',', -0.0006872067348727681), ('which', -0.010078482007120486), ('stimulate', 0.0349556673364031), ('end', 0.31138150754627436), ('##oth', 0.3706238957478909), ('##eli', 0.068536083581326), ('##al', 0.09211492055238153), ('cells', 0.8584242343192853), ('to', 0.030845082108480363), ('migrate', 0.01337158072057474), (',', 0.025279171870917307), ('pro', 0.014170210308850304), ('##life', 0.004872636203016595), ('##rate', 0.014190938911474013), ('and', 0.015673986039796115), ('differentiate', 0.016513935702366013), ('to', 0.017589979395293623), ('form', 0.009606549994754049), ('new', 0.01477936046856951), ('cap', 0.0023599822549384146), ('##illa', 0.0013293416422190528), ('##ry', 0.0073112307670988716), ('micro', -0.017917817802079322), ('##ves', -0.0016404332960585203), ('##sel', -0.022871291694349545), ('##s', -0.0003315578822809598), ('.', 0.0004934819989260262), ('[SEP]', 0.0)]}}"
216,{}
217,{}
218,{}
219,"{'cell': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('four', 0.016088754251180504), ('weeks', -0.011922038948704031), ('after', -0.029136620972302078), ('cell', 0.9540256562722838), ('transplant', 0.23032977153523698), ('##ation', 0.10646230434226948), (',', 0.08683000747597952), ('reverse', -0.00030135702660042757), ('trans', 0.0033162696406635423), ('##cript', -0.0241554418484245), ('##ase', -0.017296247641098873), ('-', 0.021571726597659484), ('polymer', 0.00872759516619397), ('##ase', 0.019522923501394958), ('chain', 0.011827268852951408), ('reaction', 0.020124590451998065), ('(', 0.003739537226085868), ('r', 0.007672788737338322), ('##t', 0.023466965542888244), ('-', 0.013418997230639773), ('p', 0.018754012009005113), ('##c', 0.005763351285200641), ('##r', 0.013016811005265387), (')', 0.012657895344227206), ('and', 0.002333491729100901), ('im', 0.00977319779274133), ('##mu', 0.006880199327568981), ('##no', 0.00749789049278116), ('##his', 0.004450113358551504), ('##to', 0.0016792943743429195), ('##chemistry', 0.010629384616513929), ('for', 0.010577333118259239), ('vascular', 0.0019484554896024569), ('end', -0.002447411132606673), ('##oth', 0.009561507087163523), ('##eli', 0.0029321106255034857), ('##al', 0.010674269754427328), ('growth', 0.010696393227074637), ('factor', 0.0058238067478757405), ('(', 0.00660025192406892), ('ve', 0.00826490048671597), ('##g', 0.006595232213261906), ('##f', 0.010647468704471955), (')', 0.0033171111234447524), (',', -0.002497932513644512), ('v', -0.0014319650678841374), ('##ii', 0.007255910206984981), ('##i', 0.014916121311742374), ('-', 0.014854189499931652), ('factor', 0.016930502144444356), ('im', 0.012371480253435872), ('##mu', 0.0014668146619061363), ('##no', 0.005457699407333023), ('##his', 0.007692423569343317), ('##to', 0.013537208878720373), ('##chemistry', 0.010193896523368925), ('for', 0.012936507585115069), ('vessel', -0.005695571934619652), ('density', 0.0027066610156143782), (',', 0.0035719503923519404), ('tune', -0.0011650233335454162), ('##l', 0.018027658906636636), (',', -0.01383570088342362), ('ca', 0.008439932763079234), ('##sp', 0.004756015911579748), ('##ase', 0.005573434637321058), ('-', 0.014513107554528934), ('3', 0.007622082043467696), ('for', 0.03103718302326551), ('card', 0.0014662302125793816), ('##io', -0.0020863611810246984), ('##my', -0.002538032753531289), ('##oc', 0.005359549547996727), ('##yte', 0.0373206765516671), ('a', 0.0267579457542493), ('##pop', 0.006504241545212674), ('##tosis', 0.025628802974786126), (',', -0.00024800087022037944), ('echo', 0.004390553512735763), ('##card', 0.007675477888869344), ('##io', 0.0010945756963529937), ('##graphy', 0.00905325261874794), ('and', 0.013471975945679192), ('hem', 0.011194689830769333), ('##ody', 0.013956804881080703), ('##nam', 0.012598979906301789), ('##ic', 0.009251908100317638), ('detection', 0.025016719636690915), ('for', 0.025555795398867192), ('heart', 0.03522261611424334), ('function', 0.038410703876035436), ('were', 0.0031331620452929943), ('performed', 0.012993566449989486), ('.', 0.018141098262030603), ('[SEP]', 0.0)]}, 'card': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('four', 0.00162072305294186), ('weeks', 0.005689227502270997), ('after', -0.0029514835931513605), ('cell', 0.06516686362350986), ('transplant', 0.027994519658846254), ('##ation', 0.005998723777678511), (',', 0.003993673826710105), ('reverse', 0.010301254490565933), ('trans', 0.023052989970294115), ('##cript', 0.03138510994983839), ('##ase', 0.03498252544224844), ('-', 0.028891900034341625), ('polymer', 0.0031433667157317545), ('##ase', 0.00984679953610742), ('chain', 0.014934858945596667), ('reaction', 0.015513633679290394), ('(', 0.008586568448619611), ('r', 0.004616487613957777), ('##t', 0.005394232066189454), ('-', 0.009502040592851506), ('p', 0.009039576140040783), ('##c', 0.0010980280593490001), ('##r', 0.006341416863191389), (')', 0.00904948423881337), ('and', 0.019400357267171174), ('im', 0.00572153253278817), ('##mu', 0.006183525303027073), ('##no', 0.0024917097718144612), ('##his', 0.0027478158870355594), ('##to', 0.004358133444659366), ('##chemistry', 0.006155052406458549), ('for', 0.011273747852145681), ('vascular', 0.0011600563707636089), ('end', 0.009957477752395055), ('##oth', 0.011613441537533268), ('##eli', 0.003537898012242187), ('##al', 0.0028919722941566565), ('growth', 0.023194353198354598), ('factor', 0.0291285634753632), ('(', 0.010936347164668469), ('ve', 0.008974300170519605), ('##g', 0.019033910543902854), ('##f', 0.01939284442623431), (')', 0.01285277928649171), (',', -0.006317032197170962), ('v', 0.00523272507437939), ('##ii', -0.0003689622091445198), ('##i', 0.006102934956254445), ('-', 0.008282625088687634), ('factor', 0.018649639435222045), ('im', 0.015144397366560985), ('##mu', 0.011985627106004006), ('##no', 0.014032948811682145), ('##his', 0.021313756415106844), ('##to', 0.03111497319531293), ('##chemistry', 0.011832924686871327), ('for', 0.01646715794453274), ('vessel', 0.0038748987891519923), ('density', 0.010857358488468949), (',', 0.019897060134186566), ('tune', 0.015151148063369565), ('##l', 0.005552728491730609), (',', 0.018697203440263176), ('ca', 0.02951182153577044), ('##sp', 0.025465193501105637), ('##ase', 0.010970493309371806), ('-', 0.019179864416453682), ('3', 0.018856726236098503), ('for', 0.3857273495414989), ('card', 0.1393800176011033), ('##io', -0.02489615312420263), ('##my', 0.18663973191471006), ('##oc', 0.376761964620824), ('##yte', 0.7926572602895369), ('a', -0.05198763108144484), ('##pop', -0.007005670413329639), ('##tosis', 0.04295808592378449), (',', 0.013350425410450827), ('echo', -0.0027285380883144035), ('##card', 0.004896228623943079), ('##io', -0.0011771700790823912), ('##graphy', 0.008640719624189849), ('and', -0.008573607363860144), ('hem', 0.005603562296120848), ('##ody', 0.011654077641624691), ('##nam', 0.014054499811679954), ('##ic', 0.014690581946743438), ('detection', 0.01103848068979365), ('for', 0.021579193299901944), ('heart', -0.012831259545561262), ('function', -0.00036027702021895964), ('were', 0.010874007285162648), ('performed', 0.007434880105860213), ('.', 0.0005374012862576995), ('[SEP]', 0.0)]}}"
220,"{'bundle': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('path', 0.0010208388856655583), ('##ological', 0.054499406523118014), ('analysis', -0.0029055206893089636), ('indicated', -0.013295471229861614), ('that', 0.020652476797237227), ('generated', 0.07839409229931361), ('tumors', 0.16858912972929127), ('correspond', -0.006860799983211208), ('##ed', 0.0034993371404850354), ('to', 0.023470818887561983), ('well', 0.017164589460243046), ('-', 0.011819506081266263), ('differentiated', 0.057134718715363124), ('fi', -0.023933922121116256), ('##bro', -0.05105233502296182), ('##sar', -0.05059992163859676), ('##com', -0.03342379701272187), ('##as', -0.011599274554759037), ('with', -0.11716816586563233), ('distinct', -0.2920434029632256), ('and', 0.05240172422192768), ('inter', -0.04647601937296511), ('##sect', -0.10924554688691605), ('##ing', -0.003772974254578637), ('bundle', -0.27629999768750935), ('##s', 0.5113348692148234), ('and', 0.42293197738600047), ('spin', -0.030054068360706062), ('##dle', 0.06631559792210558), ('cells', 0.558731020254938), ('.', -0.022773364433820067), ('[SEP]', 0.0)]}, 'spin': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('path', 0.005458838869123629), ('##ological', 0.0035062235179490237), ('analysis', 0.01492577710326217), ('indicated', 0.00016636558760653745), ('that', 0.05729596812932692), ('generated', -0.0035825601813501812), ('tumors', 0.028567297104390373), ('correspond', -0.004307738283414024), ('##ed', 0.03966301889144537), ('to', 0.03954213991279897), ('well', 0.021219952450104395), ('-', 0.06585917921599621), ('differentiated', 0.07298854674801218), ('fi', 0.008461368937451813), ('##bro', 0.03391440672616716), ('##sar', 0.012949330056476941), ('##com', 0.010214680720936618), ('##as', 0.04239157579525046), ('with', -0.013568658735418761), ('distinct', -0.0012961489111212325), ('and', 0.01365134205035004), ('inter', -0.00434002678953934), ('##sect', 0.011275138860962316), ('##ing', 0.029646561696463264), ('bundle', -0.0007248766037464098), ('##s', 0.027580036787280156), ('and', 0.06220732539490812), ('spin', 0.11779421167462288), ('##dle', 0.12881788735301505), ('cells', 0.9703020274245496), ('.', 0.032842690089038444), ('[SEP]', 0.0)]}}"
221,{}
222,{}
223,"{'my': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('these', 0.012184865150340148), ('findings', 0.01497071630808266), ('indicate', 0.0047557752394213285), ('that', 0.030745862303120985), ('di', 0.012076454364435921), ('##sp', 0.034567342989035466), ('##arate', 0.006279941776713886), ('mechanisms', 0.02200165985976984), ('of', 0.03238937869111132), ('enhancing', 0.025976569152871127), ('or', 0.015656910413582234), ('in', 0.011981665467284958), ('##hibit', 0.015532747623953094), ('##ing', 0.02508906209898141), ('a', 0.03770948411843302), ('##pop', 0.036990833116548674), ('##tosis', 0.05625667578931709), ('exist', 0.03284178967579273), ('in', 0.13646131619071317), ('my', 0.07963062021349536), ('##elo', 0.0706581300473486), ('##id', 0.14153490544892114), ('le', 0.0798813712322114), ('##uke', 0.10519089468190992), ('##mic', 0.061299441311235395), ('cells', 0.9516307064505474), ('related', 0.0073384693731515065), ('to', 0.05820711771687706), ('environmental', 0.00890937401607969), ('conditions', 0.007058376238919899), (',', 0.012154128401869604), ('including', 0.0019615412156142515), ('h', 0.026189590804384048), ('##g', 0.036899273355496864), ('##f', 0.046283193434133015), ('-', 0.016115302796472997), ('regulated', 0.007067283375820304), ('cellular', -0.0015604206233313493), ('synthesis', 0.011769222991852374), ('of', 0.022868568298000536), ('distinct', -0.020537118750746524), ('proteins', 0.006842485013364362), ('and', 0.023793571480353447), ('m', 0.0031317571410440902), ('##rna', 0.007275239689495394), ('.', 0.0016453969264294177), ('[SEP]', 0.0)]}, 'cellular': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('these', 0.00045266025966247557), ('findings', 0.000587896811869863), ('indicate', 0.0005997905876877126), ('that', 0.00843117445459192), ('di', 0.003305554204415603), ('##sp', 0.012353074145083522), ('##arate', 0.006566718606850473), ('mechanisms', 0.01320232878760422), ('of', 0.01134626570691904), ('enhancing', 0.01171755206102672), ('or', 0.016153953060479995), ('in', -0.001722841364437824), ('##hibit', 0.010066839881473574), ('##ing', 0.0072388082869259815), ('a', 0.00526768719894825), ('##pop', -0.0019037864791379977), ('##tosis', 0.0017313450945420344), ('exist', -0.0015924397944023759), ('in', -0.00946815515162638), ('my', -0.005914387186749367), ('##elo', -0.0023921921273330907), ('##id', 0.00653969012001591), ('le', 0.001641032731549819), ('##uke', 0.0038098137436326125), ('##mic', 0.00730141146462115), ('cells', -0.003586579118418018), ('related', 0.0011646990888073657), ('to', 0.009217356234883638), ('environmental', 0.011793058180534836), ('conditions', 0.0040053203462240405), (',', 0.008187667206040892), ('including', -0.007928854025778006), ('h', 0.0006205152860616973), ('##g', -0.01145450231773852), ('##f', -0.0028996858353346516), ('-', 0.015811134885479302), ('regulated', -0.0679914652962509), ('cellular', 0.9872658764426315), ('synthesis', 0.12233822248913691), ('of', -0.004335265359418952), ('distinct', 0.029375211100293643), ('proteins', 0.044521311227256846), ('and', 0.02304615333906888), ('m', 0.006433785655230111), ('##rna', 0.008796442566552161), ('.', 0.003389904437317332), ('[SEP]', 0.0)]}}"
224,{}
225,"{'human': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.03436906771616778), ('in', 0.0327077186613682), ('v', 0.028438947862103964), ('##it', 0.011459245424751255), ('##ro', 0.0315309086617008), ('study', 0.010374565882444065), (',', 0.013148115463289551), ('ho', 0.020962774898118704), ('##no', -0.006401355939307658), ('##ki', 0.022639291017234362), ('##ol', -0.021214877720199688), ('in', 0.023812193044959944), ('##hibit', 0.03636653270749245), ('##ed', 0.01588024904536836), ('ve', 0.012496683991278708), ('##g', 0.005069400288988325), ('##f', 0.0074693179921462285), ('-', -0.00512818926237755), ('d', -0.003494419145924226), ('-', -0.0020173428849337522), ('induced', 0.05303107959642717), ('survival', 0.041602871527683744), (',', 0.02651236379766839), ('proliferation', 0.04421796364353691), ('and', 0.0021255351012301757), ('tube', 0.043402542320055866), ('-', 0.009928474666609781), ('formation', 0.035686897308142805), ('of', 0.027886882161706584), ('both', 0.3447153649338005), ('human', -0.25167251280430475), ('um', 0.16612696985744235), ('##bil', 0.2938567930607198), ('##ical', -0.01329333097279926), ('vein', 0.5778917055589543), ('end', 0.16850853309349098), ('##oth', 0.1468003625349519), ('##eli', 0.06943645108444253), ('##al', 0.0411613814515517), ('cells', 0.35796870303157863), ('(', 0.27197530953292504), ('h', 0.1208769894262886), ('##uve', -0.045802319290056674), ('##cs', 0.12301631469498338), (')', 0.17486628762255066), ('and', -0.014514073603289827), ('l', -0.00039557679092694657), ('##ymph', -0.006399191565544674), ('##atic', 0.000740066719985665), ('vascular', -0.008219967926473119), ('end', 0.015458118242366318), ('##oth', 0.005986765212790541), ('##eli', -0.004756275422335954), ('##al', 0.010959724734189937), ('cells', 0.11227448078608211), ('(', 0.0908143456591495), ('h', 0.029899069176484258), ('##le', 0.028998913630419638), ('##cs', 0.03573684963307424), (')', 0.06047876563176156), ('.', 0.03038167788139169), ('[SEP]', 0.0)]}, 'h': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.008746153513883722), ('in', 0.03172406611202103), ('v', 0.07562809353165158), ('##it', 0.07355291583029286), ('##ro', 0.10943911218675301), ('study', -0.028039332456871853), (',', -0.008728120466868014), ('ho', 0.0254102746192375), ('##no', 0.02132286122553636), ('##ki', -0.0056797936682678575), ('##ol', 0.07440088462385411), ('in', 0.028794549578708875), ('##hibit', 0.03491654575538419), ('##ed', 0.030599215033241808), ('ve', 0.011694059644347716), ('##g', 0.024227162853602678), ('##f', 0.04736162216367327), ('-', 0.03948723233768301), ('d', 0.01076568684422254), ('-', 0.013868181961817464), ('induced', 0.03429116286336784), ('survival', 0.013691079144132609), (',', 0.01804025597871669), ('proliferation', 0.01985726991190732), ('and', 0.03080565018205161), ('tube', 0.02920477883160624), ('-', 0.032591297819221966), ('formation', 0.04148951928689092), ('of', 0.027579613033488503), ('both', 0.023324694102558212), ('human', 0.056672129224185394), ('um', 0.014271596650762356), ('##bil', -0.00011854575165157189), ('##ical', -0.009163911946976584), ('vein', 0.013350829079019633), ('end', 0.020380360669307544), ('##oth', 0.01832815360517697), ('##eli', -0.00667135895631436), ('##al', -0.027729465676916535), ('cells', 0.06472716827894455), ('(', 0.1454733993413695), ('h', 0.20589639386287062), ('##uve', -0.08977717901188324), ('##cs', 0.3323403009484035), (')', 0.104075724259162), ('and', 0.061835671264214014), ('l', 0.03129747400417161), ('##ymph', 0.013881402060660438), ('##atic', 0.005240033131926541), ('vascular', -0.0054670853584920425), ('end', -0.004199518108152906), ('##oth', 0.0386478204827309), ('##eli', -0.03090303921116136), ('##al', -0.03398264681864325), ('cells', 0.36390876185079535), ('(', 0.24075301353903458), ('h', 0.1300474999659609), ('##le', 0.2020908418050275), ('##cs', 0.6478305894867006), (')', 0.2478975962332914), ('.', 0.11046105639225301), ('[SEP]', 0.0)]}, 'l': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.019778989017975576), ('in', 0.036657194278964855), ('v', 0.0253633020907956), ('##it', 0.028470171409859357), ('##ro', 0.04479522626374719), ('study', 0.05688559172436199), (',', 0.015093454115786484), ('ho', 0.030810416458375997), ('##no', 0.010853644857095864), ('##ki', 0.019376853464163176), ('##ol', 0.032867380031272785), ('in', 0.02939954185691792), ('##hibit', 0.02531929671424196), ('##ed', 0.009755178822265358), ('ve', 0.007953948451974028), ('##g', 0.0006930677761720092), ('##f', -0.005209208108050416), ('-', 0.009179161144724767), ('d', 0.013801472852629651), ('-', 0.005355389412635146), ('induced', 0.02496287362325019), ('survival', 0.018501684137751766), (',', 0.017004660352976625), ('proliferation', 0.006386589967915753), ('and', -0.012942825732831573), ('tube', 0.02031143746585515), ('-', 0.0268275773451652), ('formation', 0.008371896160695407), ('of', 0.03387167996541494), ('both', 0.04792223291019979), ('human', 0.04295818329719822), ('um', -0.009403155931110626), ('##bil', -0.03226712152092613), ('##ical', -0.007355304207864463), ('vein', -0.00907154347570527), ('end', 0.06673601266552326), ('##oth', 0.04627423781414497), ('##eli', 0.023444283581914454), ('##al', -0.016374521793937336), ('cells', 0.21150836579870028), ('(', 0.0309234512762573), ('h', -0.021121437233231597), ('##uve', 0.008516715678961896), ('##cs', -0.027526191842745483), (')', 0.08708497800819269), ('and', 0.15951202051171448), ('l', -0.17049000213530235), ('##ymph', -0.1325646003195463), ('##atic', 0.30521160829197913), ('vascular', 0.3038321632752186), ('end', 0.3553036819335146), ('##oth', 0.39583212392699063), ('##eli', 0.10325336487245876), ('##al', -0.030429237009095146), ('cells', 0.5975177145787396), ('(', 0.0029778224715650927), ('h', 0.021417805827623548), ('##le', 0.02486656530662126), ('##cs', -0.012789812866130486), (')', 0.02281838293948516), ('.', 0.06911359889311784), ('[SEP]', 0.0)]}, '##ymph': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.004073896247861372), ('in', -0.01834657030613595), ('v', 0.004455117288495771), ('##it', -0.015628099314849028), ('##ro', -0.005540655888904262), ('study', -0.010234491973514153), (',', 0.006226232160500108), ('ho', 0.006498943639288642), ('##no', 0.007149050730716031), ('##ki', 0.0021086705742347747), ('##ol', 0.01873224231630152), ('in', 0.0017401690587443867), ('##hibit', -0.007618474581738593), ('##ed', 0.007601974426431614), ('ve', -0.0017561577321303914), ('##g', 0.029894391679959605), ('##f', 0.017230507575012887), ('-', 0.015559766284845804), ('d', 0.02010375242949381), ('-', 0.013312554703501164), ('induced', -0.00822006582836389), ('survival', -0.0016275418908780887), (',', -0.005562818792932091), ('proliferation', 0.011536652051711636), ('and', 0.008506833783732863), ('tube', -0.01400385260955327), ('-', 0.005324230757417754), ('formation', 0.021302792063548064), ('of', 0.05488212840857204), ('both', -0.09033779824951507), ('human', 0.009235184354164634), ('um', 0.015116549171684143), ('##bil', -0.02057175156791631), ('##ical', 0.006338153797706005), ('vein', -0.03423541802887554), ('end', -0.024862001492887385), ('##oth', -0.015322305168284258), ('##eli', -0.014725544589178947), ('##al', 0.0005153772863370486), ('cells', -0.03029574893730038), ('(', -0.026964799662485623), ('h', -0.0001998987265264301), ('##uve', 0.0021766076610351417), ('##cs', -0.03376340549737898), (')', -0.05458802481449853), ('and', -0.13441038160869154), ('l', 0.4061257487225748), ('##ymph', 0.8612094459117227), ('##atic', -0.1813793829525013), ('vascular', -0.04396569579905628), ('end', -0.002568777969333092), ('##oth', 0.029734967036001904), ('##eli', -0.07041923927463493), ('##al', -0.01889226743276551), ('cells', -0.08809414771200438), ('(', -0.03002300397194408), ('h', 0.00433644666582838), ('##le', -0.0047468862207577876), ('##cs', 0.006439664144706657), (')', -0.018829413843745445), ('.', -0.029221449754574642), ('[SEP]', 0.0)]}, '[SEP]': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('in', 0.09157972066462206), ('in', -0.042270900573038214), ('v', 0.005282871779657916), ('##it', 0.03819376524033053), ('##ro', 0.1554629880195984), ('study', 0.20554016887403623), (',', 0.06268470868520752), ('ho', 0.019322034184513955), ('##no', 0.006272510638569958), ('##ki', -0.01586293114658983), ('##ol', 0.009665443763612877), ('in', -0.012609181062188843), ('##hibit', -0.030617451951086137), ('##ed', -0.08487332775880156), ('ve', 0.219182763915277), ('##g', 0.05677905274541695), ('##f', 0.10490897862874932), ('-', 0.1668092997028898), ('d', -0.2817107092801524), ('-', -0.024916760336565796), ('induced', 0.07519407459918866), ('survival', 0.07750820436493594), (',', 0.03604098189928012), ('proliferation', -0.06965977422011603), ('and', 0.03458836120708638), ('tube', 0.13784161428633876), ('-', 0.09393383014078881), ('formation', 0.021059442527555216), ('of', -0.01057955244729478), ('both', -0.018957556985478508), ('human', 0.13663503018683124), ('um', -0.005920374664868734), ('##bil', 0.02224381600669703), ('##ical', 0.009338435033959206), ('vein', -0.027663405887306983), ('end', 0.10534938327961024), ('##oth', 0.07183491526495252), ('##eli', 0.03242622966432128), ('##al', 0.0014846256502284048), ('cells', 0.46385295242147095), ('(', 0.024440368552524055), ('h', 0.16474560558455506), ('##uve', -0.053487660053647884), ('##cs', 0.22270326859973816), (')', 0.1907839376566739), ('and', 0.006243664027425821), ('l', 0.11259138442699716), ('##ymph', 0.11596768296305643), ('##atic', 0.18457691105616783), ('vascular', 0.03148458085144742), ('end', 0.06748611914141253), ('##oth', 0.150494179504362), ('##eli', -0.04428488297530543), ('##al', 0.014718331257829814), ('cells', 0.4257581388799404), ('(', -0.04089725554351932), ('h', 0.0859690248060847), ('##le', 0.02379108343148192), ('##cs', 0.18916999480812421), (')', 0.059977092400361816), ('.', 0.03326120470196388), ('[SEP]', 0.0)]}}"
226,"{'cellular': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('fox', 0.007024950971958689), ('##o', 0.015412205293860436), ('##3', 0.0016482662831271558), ('##a', 0.009776198487847849), ('el', 0.011101351032841275), ('##icit', 0.015566632496150751), ('##s', 0.03436545877280902), ('a', -0.0009840884292627405), ('pro', 0.023037757311335554), ('-', 0.03725159491847583), ('a', 0.024201924129166413), ('##pop', 0.01145431608256271), ('##to', 0.010629596115907513), ('##tic', 0.020350371991655725), ('transcription', 0.06153568703282993), ('program', -0.017358701505172245), ('and', 0.03919309560004144), ('cellular', 0.9692023412800633), ('response', 0.14045956565898587), ('to', 0.16720335371964812), ('human', 0.00939278677232707), ('lung', 0.015269684075982679), ('car', 0.008636112745604193), ('##cin', 0.02042869235096943), ('##ogen', 0.02515173002710904), ('ni', 0.0011926858498837057), ('##cot', 8.532126690406453e-05), ('##ine', 0.006704890316608109), ('-', -0.012991244954720272), ('derived', -0.002134680876443515), ('ni', -0.003485204776206854), ('##tro', 0.003842714879339211), ('##sa', 0.0012605636649762712), ('##min', 0.00788285854703854), ('##oke', -0.001820882920734625), ('##tone', -0.00914802431801598), ('(', 0.011192047725931263), ('n', 0.001551724977148698), ('##nk', 0.0015019725565708173), (')', -0.015744849727817214), ('.', 0.004543248770685127), ('[SEP]', 0.0)]}}"
227,{}
228,"{'cancer': {'label': 'B-Cell', 'attribution_scores': [('[CLS]', 0.0), ('these', 0.0034469631045899807), ('studies', 0.0027540812653741777), ('have', 0.006995832310765391), ('led', 0.008954356522848348), ('to', 0.020655313204443748), ('the', 0.008487120216350667), ('hypothesis', -0.0011749904217047875), ('that', 0.02632845931243285), ('increased', 0.010877272666104918), ('consumption', 0.01567108122491377), ('of', 0.010964728912070365), ('glucose', 0.004474802232143199), ('in', 0.005403617815378776), ('meta', 0.004553113233160939), ('##static', 0.00834030690113543), ('lesions', 0.0027584657354520438), ('is', 0.007880792750263854), ('not', 0.007517815469571917), ('used', 0.0031579205098217333), ('for', 0.008245272477161426), ('substantial', -0.009816357510431384), ('energy', -0.0076033287534535655), ('production', 0.005126373167267535), ('via', 0.01640213654261457), ('em', 0.003447490298019082), ('##b', 0.008058032587287793), ('##den', -0.006069279334974427), ('-', 0.01381894865499567), ('me', 0.01692711589755159), ('##yer', -0.003332470926858889), ('##hoff', -0.003425734581714309), ('g', 0.0010124119024366306), ('##ly', 0.0070597574645059604), ('##co', 0.005514615396567686), ('##lysis', 0.017928349843195628), (',', 0.015389769599866696), ('but', 0.011565676208777406), ('rather', -0.004707440153378675), ('for', 0.0033254875825050744), ('production', 0.03364677319096402), ('of', 0.023639753947782303), ('acid', 0.012904941605274865), (',', 0.012158257623694083), ('which', 0.04504366837343253), ('gives', 0.08533950633178282), ('the', 0.24490850090574476), ('cancer', 0.20702216165375), ('cells', 0.935116364699791), ('a', -0.08223241520928572), ('competitive', -0.0007913007482583777), ('advantage', 0.011098138820472817), ('for', 0.01664239614897148), ('invasion', 0.013812466306010723), ('.', 0.002931572857726843), ('[SEP]', 0.0)]}}"
