,0
243,{}
244,{}
245,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('this', 0.016757047210899302), ('model', 0.006904411448767628), ('suggests', 0.007891320646835925), ('that', 0.026242822143956165), ('forced', -0.0023729062728680304), ('expression', 0.05558376044482444), ('of', 0.013254137622404344), ('c', 0.019196727781427152), ('##d', 0.026592804604616643), ('##k', 0.011057013884508244), ('##4', 0.03521837642263644), ('se', 0.011556204967217886), ('##ns', 0.0012178854706250024), ('##iti', 0.04376064356536045), ('##zes', -0.01397705783425371), ('cells', 0.08823782535421885), ('and', 0.024992747147250312), ('s', 0.02105165818925528), ('##yne', -0.01027428785999883), ('##rg', -0.012009028165811734), ('##izes', 0.036116776392275105), ('with', -0.016858513723569453), ('a', 0.02077864372187074), ('second', 0.005169925415763732), ('change', 0.0408685814961301), ('resulting', 0.049157134149317175), ('in', 0.06272042339394109), ('tumor', 0.9774758099299073), ('development', 0.12778269229802147), ('.', 0.002746982687221399), ('[SEP]', 0.0)]}}"
246,{}
247,"{'b': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('ch', 0.0060163506091329795), ('##rom', 0.0684256436861604), ('##oso', 0.017704541090712244), ('##mal', -0.008857776267044589), ('trans', 0.06638203482147914), ('##location', 0.030106443212736093), ('##s', 0.06681785217175747), ('are', 0.07539964420871036), ('found', 0.056954497893351795), ('to', 0.038161266165408284), ('be', 0.05912843846876316), ('a', 0.056710040673115955), ('characteristic', 0.002376035659838449), ('feature', -0.03968250368580298), ('of', 0.002368924833211847), ('b', 0.12158238574763125), ('##ur', -0.027236508314024993), ('##ki', 0.11725912373882173), ('##tt', 0.31778396981634954), ('l', 0.23915953230178885), ('##ymph', 0.2660966885674599), ('##oma', 0.7265233686481054), ('##s', 0.4193761460061978), ('.', 0.06671670792968558), ('[SEP]', 0.0)]}}"
248,{}
249,{}
250,"{'breast': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('accordingly', 0.017936687199191635), (',', 0.020377486501359437), ('the', 0.037226680142287125), ('therapeutic', 0.06610901504950632), ('potential', 0.08347966901971487), ('of', 0.018392600424139753), ('cu', -0.012620431272259555), ('##rc', 0.021119659744410695), ('##umi', 0.028374449008421336), ('##n', 0.08048174130890821), ('for', 0.10814094001220428), ('breast', 0.2922369397588025), ('cancer', 0.9374387713390226), ('deserves', 0.012579670069625052), ('further', 0.021416107292674482), ('study', 0.041224970497309575), ('.', 0.01035324335855704), ('[SEP]', 0.0)]}}"
251,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('as', 0.03269119718877264), ('determined', 0.0014219744891286411), ('by', 0.040566145853696486), ('el', 0.030500379355017718), ('##isa', 0.027433919020135356), ('and', -0.0015610489235689266), ('im', 0.013967990918830976), ('##mu', 0.01627226557806379), ('##nob', 0.0033395210508846635), ('##lot', 0.028380785242821158), ('ass', 0.03369532407049169), ('##ays', 0.029508399120605083), (',', -0.006389134086953362), ('r', 0.018437622190270692), ('##as', 0.026895576485875552), ('p', 0.03705492421908611), ('##21', 0.013220015628728939), ('in', 0.0034416375761045443), ('the', 0.0005019649261188881), ('serum', 0.006905724163253467), ('increased', 0.020756053958649486), ('with', 0.013550558043625885), ('increased', 0.054628776612100714), ('tumor', 0.9381937806355901), ('growth', 0.32009298213620113), ('.', 0.05777633866319307), ('[SEP]', 0.0)]}}"
252,{}
253,"{'pan': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('we', -0.012073855288333624), ('generated', -0.022809660522545915), ('mon', -0.017874148854013318), ('##oc', -0.02228555435300795), ('##lon', -0.021894702088569484), ('##al', -0.013014092837581037), ('antibodies', -0.03572446589663158), ('that', -0.016311044009906496), ('target', -0.008229483441181316), ('f', -0.006520315955763747), ('##g', -0.0019832749682923024), ('##f', -0.035951681432437696), ('-', -0.011679510786401188), ('b', -0.004425685822056326), ('##p', -0.008005894246162304), ('protein', 0.0059896060038561886), ('and', -0.009466571464046815), ('used', 0.003131765897687272), ('them', -0.013848399313453408), ('as', 0.0035547333416611608), ('a', -0.008578317395745919), ('tool', -0.01812464485877036), ('to', -0.005695222849799646), ('evaluate', -0.0011489383760972189), ('frequency', -0.04353800170685503), ('and', -0.007788653344676177), ('pattern', 8.42293678638006e-05), ('of', 0.008862834865531934), ('f', -0.015439327579811063), ('##g', -0.009257524340056932), ('##f', -0.020812772800194234), ('-', -0.011817708429399448), ('b', -0.0112361773163333), ('##p', -0.023930099497386618), ('expression', 0.03976689779566698), ('during', -0.014394741454762102), ('the', 0.06107189823366632), ('ma', 0.03561579130173717), ('##li', 0.05966909804268459), ('##gnant', 0.02068956003090008), ('progression', 0.04567090774180083), ('of', -0.10786987915160359), ('pan', 0.2018357928606114), ('##cre', 0.42539198434518016), ('##as', 0.7844002404918401), ('and', 0.09783590137974654), ('color', -0.12285173913990838), ('##ec', -0.05643002454561463), ('##tal', 0.21185323866725736), ('car', 0.08005987575956977), ('##cin', 0.11195192423139105), ('##oma', -0.00897059152799535), ('in', -0.10956616303482825), ('arch', -0.03149787081427055), ('##ival', 0.0615831080969078), ('tissue', -0.05339517161013452), ('samples', 0.1318184125635821), ('.', -0.006832493223046805), ('[SEP]', 0.0)]}, 'color': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('we', 0.008190859708067355), ('generated', -0.001945735594586096), ('mon', 0.018850344211927803), ('##oc', 0.013732949557616057), ('##lon', 0.028783688398312933), ('##al', 0.012333726549427272), ('antibodies', 0.031060594888060494), ('that', 0.0026757237484534113), ('target', 0.023441926192654904), ('f', 0.005019059442084366), ('##g', -0.0019370280142364414), ('##f', 0.0006992552096146891), ('-', -0.0011338940178361979), ('b', 0.012013194776070726), ('##p', 0.00511270895597748), ('protein', 0.02172984883060188), ('and', 0.002591166854642877), ('used', 0.010718214683417493), ('them', 0.035492436838237086), ('as', 0.014424068531162322), ('a', 0.02796931144502545), ('tool', 0.005280741259370996), ('to', 0.009076259942538948), ('evaluate', 0.018623913372114335), ('frequency', 0.018407722307408333), ('and', 0.007119097869068514), ('pattern', 0.01342047367858974), ('of', 0.010368319029662941), ('f', 0.007396328671064773), ('##g', -0.00411283225660976), ('##f', 0.006130377361590149), ('-', -0.006466581629675376), ('b', 0.005573745420297406), ('##p', -0.004664727489110075), ('expression', 0.037142605956531106), ('during', 0.016491486958774577), ('the', 0.018715851036452624), ('ma', 0.03437844373615145), ('##li', 0.034516065423972904), ('##gnant', 0.02971885201474973), ('progression', 0.037122493433121226), ('of', 0.013974161538783439), ('pan', 0.018108230042737056), ('##cre', 0.031549229955391334), ('##as', 0.0686226521271791), ('and', 0.0006661401580626611), ('color', -0.016686206399127067), ('##ec', 0.07216871598545735), ('##tal', 0.18379770064505654), ('car', 0.06142183411072806), ('##cin', 0.2645391659945378), ('##oma', 0.8922792465473879), ('in', 0.25873515740594255), ('arch', -0.0029844133154821074), ('##ival', -0.0005441047810513432), ('tissue', 0.053995464835984414), ('samples', 0.008828447341003808), ('.', 0.022469427661704518), ('[SEP]', 0.0)]}}"
254,"{'h': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.0494351599639803), ('results', 0.054784573622262134), ('imply', -0.007411126896353014), ('that', 0.04724431891452908), ('various', 0.0005530633682759796), ('different', -0.03878391710364716), ('proteins', 0.09025017589144264), ('may', 0.058576263134120794), ('lead', 0.034474992760375606), ('to', 0.12697468728896824), ('h', 0.2969781292701282), ('##cc', 0.9332802621876889), ('meta', -0.013038710529078925), ('##sta', 0.02129928061757987), ('##sis', 0.01407221442291485), ('together', 0.025296912725032098), ('.', -0.03473200675845217), ('[SEP]', 0.0)]}}"
255,"{'he': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('previous', -0.006743956151055999), ('studies', 0.019216878588725027), ('showed', 0.015746378503166406), ('that', 0.009152930623104068), ('gamma', 0.026395710692463208), ('##if', 0.06265744743073258), ('##n', 0.07568622925495846), ('decreases', -0.003018895434747163), ('meta', 0.10131642156152466), ('##static', 0.07284596021845972), ('he', 0.0016692485483030951), ('##pa', 0.030369708866179103), ('##tic', 0.15367924574121059), ('tumor', 0.9668332128455452), ('growth', 0.050622926690987606), ('by', 0.0782164093800409), ('s', 0.03052038365941678), ('##ti', 0.03608221612257935), ('##mulating', 0.01869438354453146), ('k', 0.010859905620083113), ('##up', 0.031515722126935874), ('##ffer', 0.003839689708358955), ('cells', 0.03769402047211856), ('(', -0.010609484877112583), ('k', 0.008267694613023855), ('##c', -0.002778120437000603), (')', -0.0037530949369695395), ('.', -3.324522888997973e-05), ('[SEP]', 0.0)]}, '##pa': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('previous', -0.009861816144249733), ('studies', 0.010368510160074295), ('showed', 0.011922606753044776), ('that', 0.004060209114168903), ('gamma', 0.019781452524781237), ('##if', 0.04433598651170784), ('##n', 0.05275674432574999), ('decreases', -0.025430869106948688), ('meta', 0.09670708274900525), ('##static', 0.08383531033716037), ('he', 0.03919757467347543), ('##pa', 0.050837155389177234), ('##tic', 0.11313796757055024), ('tumor', 0.9761169929714907), ('growth', 0.02934299913225724), ('by', 0.06685215390135166), ('s', 0.02371283104768522), ('##ti', 0.02625627686974382), ('##mulating', 0.00722703174239557), ('k', 0.00375848673596506), ('##up', 0.022848773054675493), ('##ffer', -0.006247177227654064), ('cells', 0.020640431661385135), ('(', 0.0025401665094166425), ('k', 0.008166936690658266), ('##c', -0.003246421164727446), (')', 0.004306238806140136), ('.', -0.0024337086022586728), ('[SEP]', 0.0)]}}"
256,{}
257,{}
258,{}
259,"{'t': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.0002244212266505145), ('value', -0.057629846522345), ('of', -0.0008444199007724767), ('serum', -0.020047051378958257), ('s', -0.008218885235750246), ('-', -0.011419207943969377), ('100', -0.0007923409635914265), ('##bet', -0.031177924066606764), ('##a', 0.004701665514219559), ('and', 0.021964331516200204), ('inter', -0.00759894652028613), ('##le', 0.02073351145544464), ('##uki', -0.01522932414323221), ('##ns', -0.00315041086098692), ('as', -0.0434012396902889), ('t', 0.09602633910545912), ('##umour', 0.9596314338040706), ('markers', 0.24537621038731094), ('in', -0.017502847166756274), ('advanced', -0.015098287711800879), ('me', 0.02891685096485823), ('##lan', -0.004958051816965242), ('##oma', 0.005756427792490638), ('.', 0.015381379352259961), ('[SEP]', 0.0)]}, '##umour': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', -0.030492591960334804), ('value', 0.004288025487943876), ('of', -0.009446121941253481), ('serum', -0.06570050773544164), ('s', -0.020739732484625625), ('-', -0.017409092206353855), ('100', -0.018217466644862873), ('##bet', 0.004532962420737204), ('##a', 0.006756841720501097), ('and', 0.006238361653056791), ('inter', -0.0005632299484380042), ('##le', -0.004462555090574318), ('##uki', -0.030655092547495412), ('##ns', -0.004099655200721094), ('as', -0.06376682366023503), ('t', 0.15494456403192272), ('##umour', 0.9757372555845292), ('markers', 0.015159979697155768), ('in', -0.019077844287505915), ('advanced', 0.006219756054939867), ('me', -0.022726707825178497), ('##lan', -0.059077483965044336), ('##oma', -0.08526800376961441), ('.', -0.021261922783448916), ('[SEP]', 0.0)]}, 'me': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('the', 0.014583444627194972), ('value', 0.013876919071206723), ('of', 0.0369250158875661), ('serum', 0.03866922924493788), ('s', 0.09138584607664021), ('-', 0.09667120466327743), ('100', 0.05177651402386157), ('##bet', 0.06302177622839258), ('##a', 0.06875256324867948), ('and', 0.03700647606069961), ('inter', 0.052510187950653), ('##le', 0.04628627176634321), ('##uki', -0.0027869583047065373), ('##ns', 0.02567665349679243), ('as', 0.06078652882323804), ('t', 0.034199087195896344), ('##umour', 0.04248080752519019), ('markers', 0.11970610196630742), ('in', -0.002539081293351209), ('advanced', 0.14981362675470475), ('me', 0.0809835486503562), ('##lan', 0.2019284512711723), ('##oma', 0.9186529926057084), ('.', 0.1612993382350245), ('[SEP]', 0.0)]}}"
260,"{'tumor': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('kiss', -0.03042305437458346), ('##1', -0.04600445803042973), ('trans', -0.034832649684971885), ('##cript', -0.03803203975821951), ('expression', 0.0014409434632534559), ('was', 0.012550882181819911), ('also', 0.014105712285497014), ('associated', 0.016489050330976397), ('with', 0.025796315694829312), ('his', 0.03239481282891996), ('##top', -0.01487364093612163), ('##ath', -0.046947278656566595), ('##ological', 0.12166098495832235), ('tumor', 0.9781817099500592), ('stage', 0.09450398751268888), ('(', 0.06890574153570984), ('p', 0.037008637555160845), ('<', 0.02139656607889275), ('0', 0.041372927532431304), ('.', 0.01018973549391056), ('000', -0.006108498928976291), ('##5', 0.006198858053720484), (')', -0.01968790642051164), ('.', -0.0100726377380782), ('[SEP]', 0.0)]}}"
261,"{'l': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('rise', 0.004798962789748718), ('in', 0.015918608390314597), ('la', 0.022572189451828255), ('##ct', 0.04123883973841946), ('##ate', 0.0370859832588237), ('concentrations', -0.007492741266046562), ('over', -0.0011543549905383716), ('base', 0.024757661432609983), ('##line', 0.022733659357015136), ('levels', 0.029409186903591594), ('in', 0.011668978943445683), ('the', 0.015577542920702769), ('first', 0.009886263445092337), ('30', 0.012159430812658844), ('minutes', 0.006875894180342925), ('of', 0.009489487124043015), ('the', 0.017598339886731984), ('glucose', 0.007457250349260624), ('tolerance', 0.01874659506691913), ('test', 0.011788074627363889), ('were', 0.013572940891582994), ('significantly', 0.014631196268201144), ('higher', 0.003076243590756758), ('in', 0.03119023384650506), ('dogs', 0.015598719039613792), ('with', 0.0011560125437631984), ('l', 0.0470111357760497), ('##ymph', 0.1841893169421038), ('##oma', 0.9002638623723681), ('(', 0.3724229755006448), ('p', 0.06968761255098023), ('=', 0.01798507585748115), ('0', -0.0054751914664925815), ('.', 0.015863753966843676), ('01', 0.0018035789574622897), ('##1', 0.0009309925212960553), (')', -0.005017287926818714), ('.', -0.006543677845029193), ('[SEP]', 0.0)]}, '##ymph': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('rise', -0.0008860952766721867), ('in', -0.007191365227351078), ('la', 0.000382544309363141), ('##ct', 0.009387252017550163), ('##ate', 0.03010137000107903), ('concentrations', -0.00710052993461723), ('over', -0.021657359060079727), ('base', 0.010061815733178596), ('##line', 0.0090137686539432), ('levels', 0.014452678967743875), ('in', 0.002201724589697953), ('the', 0.01491637095678693), ('first', -0.012335115195633007), ('30', 0.0020393776081750275), ('minutes', -0.01891764146799905), ('of', -0.0007964025465624495), ('the', 0.011299626057583377), ('glucose', -0.03684400047658746), ('tolerance', -0.04969570775876532), ('test', -0.03858395000996953), ('were', 0.01872445781128526), ('significantly', 0.019054438729164055), ('higher', 0.015552453726325265), ('in', 0.09205738238609673), ('dogs', 0.08499805239068985), ('with', 0.08969473190010835), ('l', 0.17570570028631685), ('##ymph', 0.4045806170487946), ('##oma', 0.8155159007328457), ('(', 0.3237271526608834), ('p', 0.03723806589506377), ('=', -0.01278451987810762), ('0', 0.0015950130960329257), ('.', 0.01795004700563813), ('01', -0.0252417081538936), ('##1', 0.011461171232637577), (')', 0.006283407439310132), ('.', -0.007098745951057585), ('[SEP]', 0.0)]}}"
262,{}
263,"{'sq': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('forty', -0.025811791967628818), ('-', -0.004376125491018705), ('seven', -0.09896892392290753), ('specimens', -0.06229059160723195), ('re', -0.026904077751594875), ('##sect', 0.11173685042792679), ('##ed', -0.010616788048371597), ('from', -0.03347774999621136), ('patients', -0.07802472490144596), ('with', -0.03153784000644372), ('stage', 0.4379588354027359), ('ii', -0.06148946858368959), ('and', 0.06323125306641697), ('ii', 0.5556045542901011), ('##i', 0.16400315782106578), ('sq', -0.19366059061963606), ('##ua', -0.21560892757601527), ('##mous', 0.19588782202082886), ('cell', 0.15501677046267154), ('car', -0.14253578297724312), ('##cin', 0.17939987646505184), ('##oma', 0.4490367983168604), ('(', -0.004989039466273054), ('s', -0.043879917162906706), ('##cc', 0.05396652439345759), (')', -0.10050612230146738), ('of', 0.01330620691766226), ('the', -0.0065073756555833326), ('es', 0.0060410125948392466), ('##op', 0.04257575433790352), ('##ha', 0.04822976118913612), ('##gus', 0.03250709006325421), ('were', 0.005880212374421025), ('studied', 0.05253395894420428), ('using', 0.0038441902624218177), ('im', 0.03285819543685517), ('##mu', 0.021056232587685117), ('##no', 0.007053948092382238), ('##his', 0.03993806326654928), ('##to', 0.03894184521092055), ('##chemical', 0.002231291259706856), ('stain', 0.00508245360545127), ('##ing', 0.008115245918521207), ('.', -0.019993299223572566), ('[SEP]', 0.0)]}, 's': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('forty', 0.011368423355330426), ('-', 0.022781153871488546), ('seven', 0.020107322318095783), ('specimens', 0.02791101234850933), ('re', 0.023010906850610014), ('##sect', 0.005342219148565397), ('##ed', 0.025082261331813623), ('from', 0.014497130306222777), ('patients', 0.021276005422065793), ('with', 0.022345706076910644), ('stage', 0.027005210587968453), ('ii', 0.017401973656975486), ('and', 0.017361728191998656), ('ii', 0.003262534500563512), ('##i', 0.02142344706257882), ('sq', 0.01218375961698995), ('##ua', 0.002280215114100805), ('##mous', 0.017554323271117125), ('cell', 0.01283206571464649), ('car', 0.004904554043386587), ('##cin', 0.015109020765308453), ('##oma', 0.11050874957626619), ('(', 0.45361111335023097), ('s', 0.2623046196601424), ('##cc', 0.3857545623017765), (')', 0.742185655011008), ('of', -0.055110691730932755), ('the', -0.006718299095510382), ('es', 0.017507124367111004), ('##op', 0.021265913779298266), ('##ha', -0.0021500124284892868), ('##gus', 0.01911610833813672), ('were', 0.01833582577969167), ('studied', 0.020542956115961183), ('using', 0.015009987326954499), ('im', 0.01578464701009853), ('##mu', 0.013561354900326674), ('##no', 0.009655970015676927), ('##his', 0.009149955551111357), ('##to', 0.013687284204946438), ('##chemical', 0.011459946986673535), ('stain', 0.01732209926700114), ('##ing', 0.01553578654657634), ('.', 0.0068826427562770735), ('[SEP]', 0.0)]}}"
264,{}
265,{}
266,{}
267,"{'o': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('our', 0.01782103669982534), ('results', 0.01728017058765349), ('suggest', 0.0185249698883049), ('that', 0.00707516481358679), ('the', 0.03609898383737478), ('selective', 0.003011838381449559), ('in', 0.022090242229526595), ('##hibition', 0.0342129571757314), ('of', -0.002665492289313985), ('n', 0.010518674657787786), ('##f', 0.048060272711074), ('-', 0.1072978904179701), ('ka', 0.0696203221939474), ('##ppa', 0.07036249468973486), ('##b', 0.1849735951415157), ('activation', 0.03151637252949909), ('by', 0.01553853543228068), ('n', 0.0017644022817123876), ('##b', 0.03415298840621317), ('##d', 0.03988595356730274), ('p', 0.03197564517711915), ('##eptide', 0.008862033138246997), ('may', 0.04439997646864783), ('provide', 0.003955666948376046), ('an', 0.022544804878942067), ('effective', 0.019751582173320487), ('approach', 0.0324328566665336), ('for', 0.043421315212575216), ('the', 0.04952924522654149), ('treatment', 0.15457762829087757), ('of', 0.006145411760349061), ('highly', 0.004631613477699886), ('meta', 0.13086294462252046), ('##static', 0.3561359403411809), ('o', 0.33357573622146003), ('##s', 0.04571777382309833), ('##cc', 0.7383004251522882), ('.', 0.3135803278665984), ('[SEP]', 0.0)]}}"
268,"{'cc': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('because', 0.0212159433678826), ('of', 0.03964478259217838), ('the', 0.05010186155917311), ('imp', 0.02623602652956956), ('##er', 0.02951106199885276), ('##fect', 0.0545385265461766), ('association', 0.003369097064197387), ('of', 0.018278697631123997), ('nuclear', 0.04786232332240712), ('grade', 0.04481029458133096), ('and', 0.01931490221006202), ('e', 0.025788271011586768), ('##c', 0.03081729894403633), ('##p', 0.06281138903733598), ('%', 0.07339875534481309), ('or', 0.08482821254290449), ('m', 0.02670723817577078), ('##v', -0.01625721331943156), ('##d', 0.08495339592109709), (',', -0.08546873740026484), ('cc', 0.24535032661324668), ('-', 0.29307845432443463), ('r', 0.14442221907469005), ('##cc', 0.8582063265058897), ('was', 0.16075898213343143), ('also', 0.01121283363470985), ('grouped', 0.07867619314218278), ('based', 0.07304260207055031), ('on', 0.045917419034094964), ('low', 0.0434465498029461), ('/', 0.03111098764050415), ('high', 0.004704394657756622), ('m', 0.034291755318855574), ('##v', 0.030580783280859763), ('##d', 0.027230151700854462), ('and', 0.027561899401892367), ('e', -0.001746334105126974), ('##c', 0.013859454739881056), ('##p', 0.02300945792547277), ('%', 0.04281639364417877), ('.', -0.01249604578525927), ('[SEP]', 0.0)]}}"
269,"{'go': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('roles', 0.02505067881870527), ('of', 0.013861884852956714), ('br', -0.020626672707589697), ('##ca', -0.03382001580263332), ('##2', 0.011506755913332146), ('(', -0.00706757291518039), ('fan', 0.006982739473003373), ('##c', 0.003180560042056379), ('##d', 0.019689454766163475), ('##1', 0.00864251336541574), (')', -0.003447835158122585), ('in', 0.01682493091098798), ('o', -0.0035249562821386376), ('##oc', -0.00953687519293406), ('##yte', 0.004861884074224221), ('nuclear', 0.01699279735365529), ('architecture', -0.006427353534660354), (',', -0.014259773268020326), ('game', 0.03767098224376559), ('##to', -0.0022230925035725906), ('##genesis', 0.009720784887378809), (',', -0.052531677384441984), ('go', 0.012323776399252794), ('##na', -0.06143962875480248), ('##d', 0.016577054496273096), ('tumors', 0.9879399642865077), (',', 0.09441255699070655), ('and', -0.009210090533397776), ('genome', -0.030690109273717077), ('stability', 0.02619816558777261), ('in', 0.015044650312558971), ('z', 0.0090284581563817), ('##eb', 0.0018358627753287), ('##ra', 0.0031128496355481016), ('##fish', 0.01265342967255127), ('.', -0.018419378378459524), ('[SEP]', 0.0)]}}"
270,{}
271,{}
272,{}
273,{}
274,{}
275,"{'tumors': {'label': 'B-Cancer', 'attribution_scores': [('[CLS]', 0.0), ('c', 0.008465232463040168), ('##s', -0.012192153731315441), ('##c', 0.012598920519504458), ('-', 0.011774613950360373), ('high', 0.002794065737185643), ('cultures', 0.020407903961764475), ('and', -0.011016363270098544), ('tumors', 0.2710384147943888), ('expressed', 0.023917171705663872), ('increased', 0.00035485910339727643), ('levels', 0.003128377974210485), ('of', 0.006229374821525358), ('the', 0.013082476292128453), ('pro', -0.006531197333230126), ('##ang', 0.0028051310028263613), ('##io', 0.00030950290582124816), ('##genic', 0.00028934922231431425), ('factors', 0.007849959101176623), ('vascular', 0.005479659228985612), ('end', 0.0018696006691197725), ('##oth', -0.0030992685678587232), ('##eli', -0.0059206090479354085), ('##al', -0.0033626040634219113), ('growth', 0.00026742477163499255), ('factor', 0.0010377176655613804), ('and', -0.001131204391518787), ('s', 0.003684521750445482), ('##trom', -0.006977906719088332), ('##al', -0.002953881731518528), ('-', 0.0016581467997290366), ('derived', 0.0034083515635958323), ('factor', -0.003256614975203728), ('1', -0.0073485990144866), (',', 0.001625211689481579), ('and', 0.004975168748906948), ('when', 0.01054006797380622), ('signaling', -0.00591660248363107), ('by', 0.0029249695529420727), ('either', 0.001060783881605914), ('factor', -0.003966079112327867), ('was', -0.0023700266820148278), ('blocked', -0.002095350495089799), (',', -0.0018514376745913485), ('all', 0.0032495012384449757), ('aspects', -0.00375611852759186), ('of', 0.004108838167677611), ('an', 0.0024661535734892093), ('##gio', -0.0006765451985175574), ('##genesis', 0.005204100609361768), ('observed', 0.004348613658347108), ('in', 0.005155765241495647), ('c', 0.0054697729853162335), ('##s', 0.005086939910842228), ('##c', 0.004497139618207436), ('-', 0.003348453460878279), ('high', 0.0007570035190315227), ('cultures', -0.0023343320222217407), ('and', 0.008832324014334234), ('tumors', 0.1075718473315859), (',', 0.01129947649884746), ('including', -0.00013045859529345688), ('micro', 0.0006765633061412379), ('##ves', 0.003137536225063867), ('##sel', -0.0017496627849877034), ('density', 0.0028921536562821347), (',', -0.0018158669336478005), ('per', -0.0004993704120020743), ('##fusion', 0.00411388960173983), (',', -1.6532099750494652e-05), ('e', 0.005415084601490832), ('##p', 0.002206259445240132), ('##c', -0.002156593499861268), ('mob', -0.0037275930539665447), ('##ilization', 0.01401623225312873), ('/', -0.008237738313848572), ('recruitment', -0.001643673900390551), (',', -0.004437653949728587), ('and', -0.0005692025230325973), ('stimulation', 0.00343313446008117), ('of', 0.0017491463148581402), ('end', 0.0013153743701110675), ('##oth', 0.002195208829782387), ('##eli', -0.0009087345619847077), ('##al', 0.006094557839126096), ('cell', 0.006990425013403862), ('activity', 0.005241397693034791), (',', 0.0055459161928363716), ('were', -0.0009385704917081186), ('reduced', 0.010029286718633781), ('to', 0.0018334397117701136), ('levels', 0.028057547003000567), ('comparable', -0.005555028117617883), ('with', 0.006925079309416196), ('those', -0.008577605282428643), ('observed', 0.016129748220905838), ('in', 0.00030756920669069814), ('c', -0.012221754832794826), ('##s', 0.0014312393486116458), ('##c', 0.00014200281318093374), ('-', 0.0316314733730966), ('low', -0.01827802106782732), ('cultures', 0.05783022189541594), ('/', -0.11526470658575007), ('tumors', 0.9429488531695465), ('.', 0.054799912701280325), ('[SEP]', 0.0)]}}"
